,Frames,Angles,label
364,21.33333333,201.1659689,0
365,22,206.7605086,0
366,22.66666667,221.7865423,0
367,23.33333333,227.6905646,0
368,24,240.9689441,0
369,24.66666667,251.937142,0
370,25.33333333,260.3441076,0
371,26,264.7160707,0
372,26.66666667,281.1231004,0
373,27.33333333,289.5150669,0
374,28,297.2511577,0
375,28.66666667,301.3805672,0
376,29.33333333,305.9207715,0
377,30,309.4665003,0
378,30.66666667,316.6931409,0
379,31.33333333,325.6040653,0
380,32,334.0502089,0
381,32.66666667,342.5021309,0
382,33.33333333,346.8652421,0
383,34,353.748816,0
384,34.66666667,355.9914713,0
385,35.33333333,356.2933556,0
386,36,353.5430433,0
387,36.66666667,352.550289,0
388,37.33333333,352.9108274,0
389,38,351.8591831,0
390,38.66666667,351.068821,0
391,39.33333333,351.8332694,0
392,0,351.1959171,0
393,0.7272727273,351.6863793,0
394,1.454545455,353.1749918,0
395,2.181818182,354.2317859,0
396,2.909090909,354.9628211,0
397,3.636363636,356.2786944,0
398,4.363636364,356.3704065,0
399,5.090909091,348.840123,0
400,5.818181818,341.3627051,0
401,6.545454545,333.1088996,0
402,7.272727273,322.5259859,0
403,8,312.3683471,0
404,8.727272727,306.3796373,0
405,9.454545455,298.6132614,0
406,10.18181818,287.4021616,0
407,10.90909091,277.9072834,0
408,11.63636364,262.6839119,0
409,12.36363636,252.243312,0
410,13.09090909,247.9081773,0
411,13.81818182,242.9800319,0
412,14.54545455,234.2281417,0
413,15.27272727,226.8812282,0
414,16,217.8033672,0
415,16.72727273,208.281018,0
416,17.45454545,206.6889145,0
417,18.18181818,191.9279742,0
418,18.90909091,199.8781095,0
419,19.63636364,200.3301997,0
420,20.36363636,207.2205013,0
421,21.09090909,205.1985468,0
422,21.81818182,213.2961732,0
423,22.54545455,224.5220945,0
424,23.27272727,229.9228822,0
425,24,239.4193313,0
426,24.72727273,247.8268297,0
427,25.45454545,253.8014694,0
428,26.18181818,259.2295437,0
429,26.90909091,268.2370606,0
430,27.63636364,276.6523044,0
431,28.36363636,287.1799209,0
432,29.09090909,292.3726815,0
433,29.81818182,297.8088563,0
434,30.54545455,306.7764849,0
435,31.27272727,317.5232548,0
436,32,326.2448873,0
437,32.72727273,333.863212,0
438,33.45454545,341.4933802,0
439,34.18181818,351.3044552,0
440,34.90909091,356.9353724,0
441,35.63636364,357.3098344,0
442,36.36363636,354.5294456,0
443,37.09090909,352.9988822,0
444,37.81818182,352.9776129,0
445,38.54545455,351.9771405,0
446,39.27272727,350.6163346,0
447,0,352.4873693,0
448,0.6896551724,354.2611967,0
449,1.379310345,353.7390834,0
450,2.068965517,353.2251527,0
451,2.75862069,351.7608967,0
452,3.448275862,353.5250799,0
453,4.137931034,354.4944714,0
454,4.827586207,353.6378017,0
455,5.517241379,353.1347956,0
456,6.206896552,344.0582665,0
457,6.896551724,340.0501203,0
458,7.586206897,327.3823733,0
459,8.275862069,321.2735204,0
460,8.965517241,314.5209905,0
461,9.655172414,308.3320742,0
462,10.34482759,294.2406289,0
463,11.03448276,288.0852078,0
464,11.72413793,273.8683739,0
465,12.4137931,266.4844204,0
466,13.10344828,258.2887124,0
467,13.79310345,250.4283941,0
468,14.48275862,242.9852501,0
469,15.17241379,230.4758201,0
470,15.86206897,219.1240731,0
471,16.55172414,210.0450441,0
472,17.24137931,207.2022716,0
473,17.93103448,195.8363245,0
474,18.62068966,194.3431017,0
475,19.31034483,188.6506035,0
476,20,193.4504165,0
477,20.68965517,196.0383684,0
478,21.37931034,196.4652483,0
479,22.06896552,205.1107515,0
480,22.75862069,212.5189045,0
481,23.44827586,223.0120626,0
482,24.13793103,228.2369524,0
483,24.82758621,237.9239297,0
484,25.51724138,243.9557517,0
485,26.20689655,251.6863237,0
486,26.89655172,252.4363605,0
487,27.5862069,262.1211589,0
488,28.27586207,265.7392331,0
489,28.96551724,279.688747,0
490,29.65517241,290.2715104,0
491,30.34482759,302.1508076,0
492,31.03448276,304.9804184,0
493,31.72413793,316.7527822,0
494,32.4137931,322.9264126,0
495,33.10344828,330.1427396,0
496,33.79310345,340.4058639,0
497,34.48275862,348.4217465,0
498,35.17241379,355.0360198,0
499,35.86206897,358.2249978,0
500,36.55172414,354.8338671,0
501,37.24137931,352.1495891,0
502,37.93103448,350.6163756,0
503,38.62068966,349.2756777,0
504,39.31034483,349.8713249,0
505,0,349.0682859,0
506,0.7272727273,349.464191,0
507,1.454545455,351.0167886,0
508,2.181818182,352.2559898,0
509,2.909090909,353.3421128,0
510,3.636363636,357.0998061,0
511,4.363636364,357.3660022,0
512,5.090909091,351.0988392,0
513,5.818181818,339.9527764,0
514,6.545454545,336.9978453,0
515,7.272727273,324.2860573,0
516,8,313.0016696,0
517,8.727272727,309.2505434,0
518,9.454545455,301.7997086,0
519,10.18181818,286.2506873,0
520,10.90909091,275.1535014,0
521,11.63636364,258.976171,0
522,12.36363636,250.7962135,0
523,13.09090909,242.6569776,0
524,13.81818182,235.2805782,0
525,14.54545455,221.2879385,0
526,15.27272727,211.8904315,0
527,16,200.5849384,0
528,16.72727273,193.5352201,0
529,17.45454545,185.937468,0
530,18.18181818,169.2916276,0
531,18.90909091,177.1605724,0
532,19.63636364,164.2024195,0
533,20.36363636,190.5735545,0
534,21.09090909,186.9747278,0
535,21.81818182,205.6176062,0
536,22.54545455,221.808515,0
537,23.27272727,232.6831802,0
538,24,236.1329448,0
539,24.72727273,248.2342095,0
540,25.45454545,258.1769979,0
541,26.18181818,263.5928188,0
542,26.90909091,271.2922315,0
543,27.63636364,280.5466597,0
544,28.36363636,288.7683906,0
545,29.09090909,291.2196772,0
546,29.81818182,297.433073,0
547,30.54545455,306.336648,0
548,31.27272727,315.1417591,0
549,32,323.7329076,0
550,32.72727273,334.9711506,0
551,33.45454545,344.4646218,0
552,34.18181818,352.0950769,0
553,34.90909091,358.2441359,0
554,35.63636364,352.9417135,0
555,36.36363636,350.2336391,0
556,37.09090909,349.6619386,0
557,37.81818182,347.5360832,0
558,38.54545455,347.5143495,0
559,39.27272727,350.0770638,0
560,0,350.2550312,0
561,0.7407407407,350.9042817,0
562,1.481481481,349.3206887,0
563,2.222222222,351.2237023,0
564,2.962962963,353.8910415,0
565,3.703703704,357.2579832,0
566,4.444444444,358.9217863,0
567,5.185185185,347.1481758,0
568,5.925925926,342.7070365,0
569,6.666666667,331.2443945,0
570,7.407407407,320.0092251,0
571,8.148148148,313.506885,0
572,8.888888889,310.3415568,0
573,9.62962963,301.9609557,0
574,10.37037037,293.7325038,0
575,11.11111111,284.6942511,0
576,11.85185185,263.5754838,0
577,12.59259259,253.6850283,0
578,13.33333333,249.5168644,0
579,14.07407407,246.9149722,0
580,14.81481481,239.9377222,0
581,15.55555556,224.985837,0
582,16.2962963,213.643338,0
583,17.03703704,183.8543491,0
584,17.77777778,179.1159395,0
585,18.51851852,181.0747558,0
586,19.25925926,160.8521093,0
587,20,174.1571129,0
588,20.74074074,183.4267519,0
589,21.48148148,193.4689058,0
590,22.22222222,201.8177056,0
591,22.96296296,218.2618368,0
592,23.7037037,233.7374062,0
593,24.44444444,237.6319391,0
594,25.18518519,249.731346,0
595,25.92592593,252.9933487,0
596,26.66666667,262.036164,0
597,27.40740741,267.9837698,0
598,28.14814815,286.420117,0
599,28.88888889,292.4730033,0
600,29.62962963,300.2470563,0
601,30.37037037,306.1801411,0
602,31.11111111,309.8526928,0
603,31.85185185,318.2074758,0
604,32.59259259,324.4683141,0
605,33.33333333,337.0653823,0
606,34.07407407,345.8056748,0
607,34.81481481,353.3963782,0
608,35.55555556,359.275194,0
609,36.2962963,356.9929446,0
610,37.03703704,354.214929,0
611,37.77777778,350.4200759,0
612,38.51851852,347.7600861,0
613,39.25925926,347.5332555,0
614,0,348.2425433,0
615,0.7272727273,348.5313784,0
616,1.454545455,348.7089633,0
617,2.181818182,349.4339196,0
618,2.909090909,349.5863694,0
619,3.636363636,350.199092,0
620,4.363636364,351.690655,0
621,5.090909091,354.5317542,0
622,5.818181818,357.8565054,0
623,6.545454545,349.2169855,0
624,7.272727273,344.6902366,0
625,8,335.3870955,0
626,8.727272727,325.6040106,0
627,9.454545455,317.0576408,0
628,10.18181818,311.4273246,0
629,10.90909091,305.8689304,0
630,11.63636364,296.8837209,0
631,12.36363636,288.5393607,0
632,13.09090909,276.2462497,0
633,13.81818182,269.0337202,0
634,14.54545455,264.740878,0
635,15.27272727,256.0995685,0
636,16,248.0175286,0
637,16.72727273,237.4553924,0
638,17.45454545,222.824854,0
639,18.18181818,190.1041839,0
640,18.90909091,186.939525,0
641,19.63636364,188.0156965,0
642,20.36363636,179.6512214,0
643,21.09090909,177.0126237,0
644,21.81818182,186.9492512,0
645,22.54545455,204.4181908,0
646,23.27272727,200.8286464,0
647,24,221.7043819,0
648,24.72727273,223.8786975,0
649,25.45454545,242.0734882,0
650,26.18181818,248.8708515,0
651,26.90909091,258.3368243,0
652,27.63636364,259.5341701,0
653,28.36363636,269.0692235,0
654,29.09090909,277.4719134,0
655,29.81818182,285.3291172,0
656,30.54545455,292.2929732,0
657,31.27272727,298.9257972,0
658,32,310.8132087,0
659,32.72727273,315.8159671,0
660,33.45454545,325.8269617,0
661,34.18181818,335.3480541,0
662,34.90909091,343.7895669,0
663,35.63636364,349.7649989,0
664,36.36363636,356.1094969,0
665,37.09090909,356.7230974,0
666,37.81818182,353.4890575,0
667,38.54545455,352.1116269,0
668,39.27272727,349.9750071,0
669,0,354.5059051,0
670,0.6557377049,353.5311142,0
671,1.31147541,352.8067863,0
672,1.967213115,351.442538,0
673,2.62295082,350.9854244,0
674,3.278688525,352.1466658,0
675,3.93442623,351.6168617,0
676,4.590163934,353.3563743,0
677,5.245901639,352.6208448,0
678,5.901639344,351.2375813,0
679,6.557377049,352.32589,0
680,7.213114754,354.0723283,0
681,7.868852459,358.1810286,0
682,8.524590164,358.5194336,0
683,9.180327869,353.5628709,0
684,9.836065574,345.0973159,0
685,10.49180328,335.2352331,0
686,11.14754098,329.5030788,0
687,11.80327869,327.5928388,0
688,12.45901639,318.1740489,0
689,13.1147541,314.5651409,0
690,13.7704918,308.9325434,0
691,14.42622951,301.0642474,0
692,15.08196721,297.3898242,0
693,15.73770492,291.2069458,0
694,16.39344262,287.3212511,0
695,17.04918033,283.7259762,0
696,17.70491803,274.7120662,0
697,18.36065574,269.4464685,0
698,19.01639344,262.0607527,0
699,19.67213115,256.8205906,0
700,20.32786885,249.3347716,0
701,20.98360656,232.8518176,0
702,21.63934426,212.8957807,0
703,22.29508197,210.9953693,0
704,22.95081967,208.3521066,0
705,23.60655738,193.3373291,0
706,24.26229508,195.6249507,0
707,24.91803279,198.65931,0
708,25.57377049,192.8286097,0
709,26.2295082,199.7906421,0
710,26.8852459,211.859641,0
711,27.54098361,221.7741182,0
712,28.19672131,228.7351533,0
713,28.85245902,249.4662664,0
714,29.50819672,253.4513949,0
715,30.16393443,264.7011809,0
716,30.81967213,274.3769908,0
717,31.47540984,282.734342,0
718,32.13114754,288.5797681,0
719,32.78688525,297.38227,0
720,33.44262295,297.5333402,0
721,34.09836066,307.2782852,0
722,34.75409836,311.668362,0
723,35.40983607,314.260009,0
724,36.06557377,322.2929125,0
725,36.72131148,330.7499435,0
726,37.37704918,338.5173165,0
727,38.03278689,347.9798333,0
728,38.68852459,353.1462704,0
729,39.3442623,354.4278497,0
730,0,356.6321703,0
731,0.7843137255,355.4352717,0
732,1.568627451,349.2269302,0
733,2.352941176,345.0409942,0
734,3.137254902,335.405496,0
735,3.921568627,336.2272497,0
736,4.705882353,326.5960273,0
737,5.490196078,313.4565192,0
738,6.274509804,313.1472756,0
739,7.058823529,310.6827794,0
740,7.843137255,310.0320809,0
741,8.62745098,306.8579554,0
742,9.411764706,302.6487694,0
743,10.19607843,297.7235473,0
744,10.98039216,291.4590344,0
745,11.76470588,291.1672077,0
746,12.54901961,276.6127986,0
747,13.33333333,263.0306123,0
748,14.11764706,231.9816993,0
749,14.90196078,209.2840176,0
750,15.68627451,218.7486517,0
751,16.47058824,207.156523,0
752,17.25490196,212.1721016,0
753,18.03921569,210.1647295,0
754,18.82352941,212.9310722,0
755,19.60784314,209.6681201,0
756,20.39215686,227.2794965,0
757,21.17647059,221.8112949,0
758,21.96078431,235.0521289,0
759,22.74509804,253.2833176,0
760,23.52941176,269.4114433,0
761,24.31372549,284.4279147,0
762,25.09803922,295.0341603,0
763,25.88235294,303.7129128,0
764,26.66666667,314.9541065,0
765,27.45098039,320.2688679,0
766,28.23529412,324.2097778,0
767,29.01960784,329.0601137,0
768,29.80392157,334.4914255,0
769,30.58823529,343.3090767,0
770,31.37254902,346.2540357,0
771,32.15686275,352.1352384,0
772,32.94117647,352.8789368,0
773,33.7254902,353.2752826,0
774,34.50980392,355.8667893,0
775,35.29411765,355.4839062,0
776,36.07843137,353.7296541,0
777,36.8627451,356.5688135,0
778,37.64705882,357.1354223,0
779,38.43137255,355.3666456,0
780,39.21568627,355.9560262,0
781,0,354.0858895,0
782,0.701754386,356.8202054,0
783,1.403508772,356.1260569,0
784,2.105263158,355.5783441,0
785,2.807017544,356.7417165,0
786,3.50877193,355.5607595,0
787,4.210526316,356.9345428,0
788,4.912280702,355.6760495,0
789,5.614035088,352.9962384,0
790,6.315789474,348.9534768,0
791,7.01754386,339.3446027,0
792,7.719298246,335.3001745,0
793,8.421052632,329.5660395,0
794,9.122807018,327.6948818,0
795,9.824561404,326.3832259,0
796,10.52631579,320.1226609,0
797,11.22807018,318.5899118,0
798,11.92982456,309.4819775,0
799,12.63157895,305.8482622,0
800,13.33333333,297.0100794,0
801,14.03508772,295.2018414,0
802,14.73684211,289.6040506,0
803,15.43859649,280.4363385,0
804,16.14035088,266.562708,0
805,16.84210526,257.0177645,0
806,17.54385965,237.1934683,0
807,18.24561404,218.5305091,0
808,18.94736842,210.1940993,0
809,19.64912281,208.2822611,0
810,20.35087719,194.2632568,0
811,21.05263158,195.927569,0
812,21.75438596,206.5563747,0
813,22.45614035,209.7258489,0
814,23.15789474,219.8127542,0
815,23.85964912,215.4856245,0
816,24.56140351,222.984776,0
817,25.26315789,257.2346777,0
818,25.96491228,268.0800891,0
819,26.66666667,287.9135105,0
820,27.36842105,301.416412,0
821,28.07017544,306.1965062,0
822,28.77192982,312.8862804,0
823,29.47368421,316.3266193,0
824,30.1754386,322.1930552,0
825,30.87719298,327.6500484,0
826,31.57894737,331.2560195,0
827,32.28070175,335.2409294,0
828,32.98245614,345.234589,0
829,33.68421053,346.9730907,0
830,34.38596491,352.0809248,0
831,35.0877193,356.7738931,0
832,35.78947368,356.6978868,0
833,36.49122807,359.3745696,0
834,37.19298246,358.7432625,0
835,37.89473684,356.9720442,0
836,38.59649123,357.4491466,0
837,39.29824561,359.1915515,0
838,0,358.2512084,0
839,0.6779661017,359.2965005,0
840,1.355932203,356.1004128,0
841,2.033898305,358.4545058,0
842,2.711864407,356.3582661,0
843,3.389830508,351.7664802,0
844,4.06779661,355.4544645,0
845,4.745762712,351.4259369,0
846,5.423728814,344.4459344,0
847,6.101694915,337.892846,0
848,6.779661017,334.2265644,0
849,7.457627119,331.8921287,0
850,8.13559322,328.6089933,0
851,8.813559322,328.8738954,0
852,9.491525424,324.2324813,0
853,10.16949153,319.0757978,0
854,10.84745763,313.5293017,0
855,11.52542373,306.8720119,0
856,12.20338983,301.2797399,0
857,12.88135593,292.6998202,0
858,13.55932203,278.3812712,0
859,14.23728814,276.9053902,0
860,14.91525424,257.9142268,0
861,15.59322034,221.6277677,0
862,16.27118644,200.6895496,0
863,16.94915254,196.5900222,0
864,17.62711864,186.3527366,0
865,18.30508475,162.3730421,0
866,18.98305085,150.8216759,0
867,19.66101695,132.1151538,0
868,20.33898305,120.2617498,0
869,21.01694915,113.8085325,0
870,21.69491525,110.7584978,0
871,22.37288136,107.7919964,0
872,23.05084746,130.2481285,0
873,23.72881356,136.7694565,0
874,24.40677966,158.0671201,0
875,25.08474576,181.1718264,0
876,25.76271186,218.3969653,0
877,26.44067797,212.0627844,0
878,27.11864407,262.8434378,0
879,27.79661017,284.7291124,0
880,28.47457627,290.386039,0
881,29.15254237,301.7777836,0
882,29.83050847,310.7752192,0
883,30.50847458,317.1090721,0
884,31.18644068,317.8774548,0
885,31.86440678,327.9784166,0
886,32.54237288,333.7817278,0
887,33.22033898,340.7682191,0
888,33.89830508,342.8629288,0
889,34.57627119,354.5761705,0
890,35.25423729,352.4825945,0
891,35.93220339,356.7454385,0
892,36.61016949,359.1491907,0
893,37.28813559,355.8504142,0
894,37.96610169,355.0698192,0
895,38.6440678,352.8132303,0
896,39.3220339,353.1912813,0
897,0,355.4427202,0
898,0.6779661017,357.2233778,0
899,1.355932203,355.7831505,0
900,2.033898305,355.5549949,0
901,2.711864407,357.3549956,0
902,3.389830508,356.2204975,0
903,4.06779661,352.4144019,0
904,4.745762712,349.4315627,0
905,5.423728814,347.1498424,0
