,Frames,Angles,Angles-Hip,label
0,0,268.8811747,109.0193951,0
1,1,259.5284737,118.6704114,0
2,2,239.1705758,131.7484751,0
3,3,212.120964,149.0590568,0
4,4,205.8996589,155.4016934,0
5,5,202.9046551,158.009528,0
6,6,188.4150644,165.6356937,0
7,7,193.1369245,162.5841974,0
8,8,204.4255128,156.6283408,0
9,9,191.633634,163.3321714,0
10,10,190.3588202,162.2230443,0
11,11,205.0453183,155.3364241,0
12,12,228.7478506,143.9958922,0
13,13,268.2378529,119.6919891,0
14,14,276.503297,109.3905202,0
15,15,285.5457161,99.55989044,0
16,16,302.795878,87.71549547,0
17,17,307.0271529,75.62706468,0
18,18,308.8539279,69.71997558,0
19,19,316.5184793,65.36280666,0
20,20,322.3524035,55.77451197,0
21,21,325.6117288,52.46119403,0
22,22,328.9236738,48.21489275,0
23,23,334.4295166,46.00699312,0
24,24,338.8954358,43.5986206,0
25,25,342.3188223,42.10014199,0
26,26,350.0202021,39.56828307,0
27,27,355.6719787,35.17449068,0
28,28,353.1182529,33.7902299,0
29,29,356.9350173,32.18823635,0
30,30,356.4703768,32.11127719,0
31,31,354.5424639,30.52808716,0
32,32,353.4979914,30.31701723,0
33,33,353.2580195,30.37120113,0
34,34,354.1247669,32.13907606,0
35,35,355.7009423,32.58209238,0
36,36,356.5893041,32.00535121,0
37,37,357.1876423,31.87493557,0
38,38,355.7608158,32.88524008,0
39,39,357.8468375,32.45200801,0
40,0,351.5859209,40.45631694,0
41,0.7692307692,352.163673,40.26662893,0
42,1.538461538,350.3650656,39.21483444,0
43,2.307692308,350.6833114,39.19003061,0
44,3.076923077,351.9999943,39.70686761,0
45,3.846153846,354.1444105,40.88206996,0
46,4.615384615,355.4382842,42.0700311,0
47,5.384615385,357.1949096,44.02526496,0
48,6.153846154,354.7392071,48.29159577,0
49,6.923076923,350.2412953,48.6137997,0
50,7.692307692,342.1318253,54.65710668,0
51,8.461538462,334.2100763,57.67577709,0
52,9.230769231,324.7907673,61.46587638,0
53,10,316.9763342,65.35142073,0
54,10.76923077,309.1356322,68.95789039,0
55,11.53846154,306.6556315,68.89533952,0
56,12.30769231,301.547538,70.61661549,0
57,13.07692308,294.656041,76.07817818,0
58,13.84615385,285.7321803,82.84779041,0
59,14.61538462,283.0630243,85.81765228,0
60,15.38461538,279.4129849,87.31370959,0
61,16.15384615,267.5600932,96.7722102,0
62,16.92307692,257.8963864,103.9061242,0
63,17.69230769,254.5224505,110.5510787,0
64,18.46153846,254.4938457,114.1593856,0
65,19.23076923,250.9225174,114.4944747,0
66,20,246.3242701,121.8286362,0
67,20.76923077,239.6226251,126.1583341,0
68,21.53846154,234.4895467,130.972511,0
69,22.30769231,227.3717997,135.4203029,0
70,23.07692308,225.0476571,139.0319566,0
71,23.84615385,226.06778,137.3001212,0
72,24.61538462,225.8986918,135.514901,0
73,25.38461538,225.6789236,135.0719632,0
74,26.15384615,237.0033568,128.4132664,0
75,26.92307692,241.1944292,124.763186,0
76,27.69230769,254.1712558,116.5364691,0
77,28.46153846,266.876883,108.6438303,0
78,29.23076923,265.9474582,108.5437407,0
79,30,273.6700526,99.93643194,0
80,30.76923077,282.1113741,90.58022024,0
81,31.53846154,289.2271061,84.93706331,0
82,32.30769231,292.8669276,84.22217473,0
83,33.07692308,298.4104457,80.76924773,0
84,33.84615385,302.8774714,76.8458573,0
85,34.61538462,307.8892047,69.34693796,0
86,35.38461538,313.5068987,67.16743826,0
87,36.15384615,320.0670768,64.79564141,0
88,36.92307692,326.9488612,60.42257864,0
89,37.69230769,336.0098312,55.73338057,0
90,38.46153846,344.1965779,52.74708185,0
91,39.23076923,349.9680604,49.51508073,0
92,0,347.905152,52.23079126,0
93,0.6060606061,351.6478361,50.44342638,0
94,1.212121212,353.7692109,48.70736988,0
95,1.818181818,358.2390097,47.01711662,0
96,2.424242424,358.7374259,45.91382934,0
97,3.03030303,359.4934222,45.26278254,0
98,3.636363636,356.4778663,43.95858523,0
99,4.242424242,354.5565068,42.47406411,0
100,4.848484848,355.1630413,42.037294,0
101,5.454545455,355.5363657,41.37495348,0
102,6.060606061,355.5647657,41.14734084,0
103,6.666666667,355.8122644,40.73439444,0
104,7.272727273,354.8248649,40.26034857,0
105,7.878787879,354.406229,39.99269736,0
106,8.484848485,354.1758467,39.92229177,0
107,9.090909091,354.6675247,40.19624383,0
108,9.696969697,354.285963,40.11837284,0
109,10.3030303,353.8111829,39.78429122,0
110,10.90909091,355.1460341,40.48104564,0
111,11.51515152,354.9730354,41.73707987,0
112,12.12121212,354.1730563,42.84298995,0
113,12.72727273,355.0721278,44.92172387,0
114,13.33333333,349.6703598,48.76053607,0
115,13.93939394,341.0537893,52.28514591,0
116,14.54545455,339.1625099,55.76516827,0
117,15.15151515,331.4274163,59.01525232,0
118,15.75757576,324.2949093,61.73602402,0
119,16.36363636,313.5985871,67.83074525,0
120,16.96969697,309.8417509,69.38932612,0
121,17.57575758,299.006612,79.47492005,0
122,18.18181818,293.7299493,84.71523243,0
123,18.78787879,288.1640418,87.5991432,0
124,19.39393939,280.7384241,94.98233864,0
125,20,274.9740996,100.1343435,0
126,20.60606061,266.1290456,108.3405426,0
127,21.21212121,259.2926,115.5081431,0
128,21.81818182,240.0117819,127.8279192,0
129,22.42424242,231.3425643,134.1636027,0
130,23.03030303,221.3863752,140.012403,0
131,23.63636364,211.7964822,150.4505713,0
132,24.24242424,195.7964021,157.6874162,0
133,24.84848485,189.3770829,160.7353745,0
134,25.45454545,184.8260596,164.2756938,0
135,26.06060606,188.4670832,159.5970278,0
136,26.66666667,186.2770035,160.5368755,0
137,27.27272727,198.9313496,150.7231778,0
138,27.87878788,213.465193,143.7809462,0
139,28.48484848,217.4371871,139.356978,0
140,29.09090909,225.7218446,135.1198019,0
141,29.6969697,243.2624602,122.6150642,0
142,30.3030303,249.4670587,115.0049494,0
143,30.90909091,262.7789334,105.1935329,0
144,31.51515152,272.46268,96.01040505,0
145,32.12121212,277.2013014,90.08272293,0
146,32.72727273,285.7127279,86.38955085,0
147,33.33333333,295.1973608,80.91127468,0
148,33.93939394,297.9247373,76.05079596,0
149,34.54545455,307.7823122,72.07656159,0
150,35.15151515,310.639394,67.45433353,0
151,35.75757576,320.5499302,62.22146606,0
152,36.36363636,326.2227575,58.1314395,0
153,36.96969697,335.8387896,54.57838534,0
154,37.57575758,344.1602276,51.21612226,0
155,38.18181818,352.8096786,47.95796152,0
156,38.78787879,358.7042448,44.53314758,0
157,39.39393939,354.4688755,41.03281906,0
158,0,349.1871585,38.77053063,0
159,0.7272727273,348.6158405,38.36331476,0
160,1.454545455,346.3566188,38.10867847,0
161,2.181818182,345.3915677,38.2353375,0
162,2.909090909,343.9379122,37.47200922,0
163,3.636363636,346.5738188,37.95148167,0
164,4.363636364,346.7221296,37.82496949,0
165,5.090909091,347.8358739,38.37430795,0
166,5.818181818,347.2703342,38.06249615,0
167,6.545454545,349.212758,38.33922126,0
168,7.272727273,347.8752841,38.27659867,0
169,8,349.3849608,38.92002299,0
170,8.727272727,353.6046107,40.87327267,0
171,9.454545455,358.6487873,43.20824114,0
172,10.18181818,356.9407136,47.30218823,0
173,10.90909091,348.1321055,50.50488784,0
174,11.63636364,344.4878718,52.68706839,0
175,12.36363636,332.4300607,57.73666822,0
176,13.09090909,319.5857124,63.55839362,0
177,13.81818182,310.9581589,67.11566543,0
178,14.54545455,306.0505587,70.84508532,0
179,15.27272727,291.5067364,82.34431667,0
180,16,285.4571969,85.20012122,0
181,16.72727273,276.3784138,92.41147592,0
182,17.45454545,269.2569307,99.96896413,0
183,18.18181818,266.9078374,105.7207825,0
184,18.90909091,254.6461043,116.2726188,0
185,19.63636364,253.8221102,116.2879731,0
186,20.36363636,248.9900519,116.2341649,0
187,21.09090909,232.4558852,129.1177185,0
188,21.81818182,222.1881028,136.9336132,0
189,22.54545455,214.3666756,141.7829246,0
190,23.27272727,191.3879521,155.6288655,0
191,24,196.5636031,153.4964395,0
192,24.72727273,185.9092456,160.7728176,0
193,25.45454545,181.2971194,164.0615264,0
194,26.18181818,196.7966628,153.8615131,0
195,26.90909091,201.4230026,149.5228403,0
196,27.63636364,217.2453339,138.7868621,0
197,28.36363636,226.6783169,134.6713043,0
198,29.09090909,241.3356365,121.8032552,0
199,29.81818182,253.1220158,114.2092392,0
200,30.54545455,259.2114573,112.3042789,0
201,31.27272727,266.3331726,103.9001683,0
202,32,272.0586743,97.97941881,0
203,32.72727273,282.3274403,88.77554766,0
204,33.45454545,288.4680536,83.61960861,0
205,34.18181818,298.462123,78.35558865,0
206,34.90909091,301.9417492,72.75730606,0
207,35.63636364,309.6498499,70.43138076,0
208,36.36363636,317.0220829,64.67489733,0
209,37.09090909,325.2412593,59.83630253,0
210,37.81818182,337.6005822,54.10404577,0
211,38.54545455,345.991374,49.5742609,0
212,39.27272727,354.076747,46.11878282,0
213,0,356.0337638,43.48495943,0
214,0.6779661017,355.5047793,41.37915405,0
215,1.355932203,353.4274082,40.54083371,0
216,2.033898305,352.9812329,40.0077067,0
217,2.711864407,352.4064315,39.06959047,0
218,3.389830508,349.6256566,37.63527465,0
219,4.06779661,349.0427683,37.45566799,0
220,4.745762712,349.1647964,37.88164299,0
221,5.423728814,349.4276904,37.67020765,0
222,6.101694915,349.8945612,38.71594376,0
223,6.779661017,351.2179513,39.80687524,0
224,7.457627119,350.450279,40.3628663,0
225,8.13559322,355.1742974,41.55005563,0
226,8.813559322,359.1613994,43.91560285,0
227,9.491525424,351.6811265,50.08952696,0
228,10.16949153,345.787247,52.5236527,0
229,10.84745763,338.2811149,55.34082569,0
230,11.52542373,326.9693518,60.11135424,0
231,12.20338983,319.9944582,64.23722563,0
232,12.88135593,316.0777955,66.03530708,0
233,13.55932203,313.7148779,70.34962339,0
234,14.23728814,307.0737757,75.2447585,0
235,14.91525424,297.3421222,82.11552582,0
236,15.59322034,290.647444,86.49964667,0
237,16.27118644,282.3998676,95.87824089,0
238,16.94915254,272.9387579,105.9894549,0
239,17.62711864,266.0237104,112.6396685,0
240,18.30508475,259.152745,116.4755438,0
241,18.98305085,241.9184429,127.5194679,0
242,19.66101695,226.4881098,135.7145474,0
243,20.33898305,227.2955201,134.9414929,0
244,21.01694915,216.7498856,142.4223123,0
245,21.69491525,196.7705441,155.3312332,0
246,22.37288136,196.775175,155.5529821,0
247,23.05084746,197.019969,156.5479631,0
248,23.72881356,187.4915136,161.4267945,0
249,24.40677966,194.1839173,158.2608379,0
250,25.08474576,198.3145972,155.902237,0
251,25.76271186,208.6573341,149.280997,0
252,26.44067797,216.4978722,141.1682622,0
253,27.11864407,220.4741078,137.9220646,0
254,27.79661017,230.9120029,130.3758803,0
255,28.47457627,248.960928,114.4522368,0
256,29.15254237,251.9768663,112.4556086,0
257,29.83050847,260.7045094,105.1002325,0
258,30.50847458,266.8637008,97.52697342,0
259,31.18644068,283.0182593,89.71326433,0
260,31.86440678,286.0951366,86.80930012,0
261,32.54237288,296.4371904,81.30683143,0
262,33.22033898,298.9498668,78.53557779,0
263,33.89830508,307.3077643,71.0739513,0
264,34.57627119,318.0740139,66.51598848,0
265,35.25423729,324.5822143,60.42255132,0
266,35.93220339,331.6203691,57.14654671,0
267,36.61016949,342.5161601,53.28312875,0
268,37.28813559,346.2692807,50.34614399,0
269,37.96610169,349.7326238,48.96349514,0
270,38.6440678,357.525723,45.07092935,0
271,39.3220339,357.1053522,43.69394955,0
272,0,356.6198933,41.4408409,0
273,0.6666666667,353.9851615,40.71063562,0
274,1.333333333,352.6700905,39.89719766,0
275,2,353.1964385,40.1379789,0
276,2.666666667,353.6964767,39.54542243,0
277,3.333333333,353.4871177,39.0333085,0
278,4,354.4161464,38.76930462,0
279,4.666666667,354.855833,39.28758962,0
280,5.333333333,354.9860711,39.44348185,0
281,6,355.2140491,40.01538042,0
282,6.666666667,355.9342889,40.61322688,0
283,7.333333333,355.9317208,41.32327969,0
284,8,357.6181218,42.89936633,0
285,8.666666667,353.3570773,46.41707426,0
286,9.333333333,342.9592618,50.89368611,0
287,10,334.3028849,56.14044618,0
288,10.66666667,327.1795304,59.1996401,0
289,11.33333333,321.1113854,61.58129975,0
290,12,314.9861127,65.37504636,0
291,12.66666667,309.3468627,70.2236064,0
292,13.33333333,307.5738958,73.37505569,0
293,14,304.8634309,78.08739444,0
294,14.66666667,297.8856686,83.48686389,0
295,15.33333333,290.8008364,87.57055886,0
296,16,281.4708526,96.33005107,0
297,16.66666667,267.8626842,106.6501322,0
298,17.33333333,244.8451243,123.6728966,0
299,18,237.4350931,129.6091916,0
300,18.66666667,222.4530731,136.9344192,0
301,19.33333333,218.5233989,141.8179362,0
302,20,206.5307752,148.5059618,0
303,20.66666667,190.8901406,157.5286417,0
304,21.33333333,180.1998973,162.9779715,0
305,22,161.8664743,175.6197364,0
306,22.66666667,156.4439461,179.1981271,0
307,23.33333333,152.766545,177.9354064,0
308,24,166.0116205,173.377235,0
309,24.66666667,190.3859565,157.1966945,0
310,25.33333333,193.6106869,156.1329062,0
311,26,202.0819656,152.3162101,0
312,26.66666667,219.5382011,140.2518694,0
313,27.33333333,244.2759646,126.1657517,0
314,28,258.5678486,116.2625238,0
315,28.66666667,275.1902614,101.3153242,0
316,29.33333333,283.353485,93.80932878,0
317,30,292.7970138,87.80570861,0
318,30.66666667,297.9779035,82.47327064,0
319,31.33333333,302.1658613,78.24477566,0
320,32,304.0270196,76.71796883,0
321,32.66666667,307.7325338,70.45142053,0
322,33.33333333,312.829098,67.75378268,0
323,34,317.7880886,64.59036691,0
324,34.66666667,325.4660272,60.7678652,0
325,35.33333333,331.9118406,58.18695528,0
326,36,341.0211,52.83812485,0
327,36.66666667,345.2654615,51.32975271,0
328,37.33333333,352.8909442,47.50830285,0
329,38,356.9143118,45.34108382,0
330,38.66666667,358.0581809,42.62635001,0
331,39.33333333,354.8691792,41.46782698,0
332,0,352.8933831,39.91099123,0
333,0.6666666667,351.3933642,38.61856576,0
334,1.333333333,351.6625693,38.73809407,0
335,2,352.7847284,39.4899852,0
336,2.666666667,351.8264119,39.14474645,0
337,3.333333333,353.6376278,40.1162589,0
338,4,354.8034864,40.60023245,0
339,4.666666667,355.3894074,40.5601085,0
340,5.333333333,356.6053687,42.05210185,0
341,6,357.4243766,42.17229611,0
342,6.666666667,353.9438862,45.19540955,0
343,7.333333333,348.6124864,47.92710273,0
344,8,339.9680761,53.3238401,0
345,8.666666667,330.108616,57.52427666,0
346,9.333333333,325.5718268,59.32787007,0
347,10,318.2393455,63.23242285,0
348,10.66666667,312.2555124,67.54576927,0
349,11.33333333,297.9002443,76.400085,0
350,12,289.5832732,82.39288615,0
351,12.66666667,279.2504264,88.82049031,0
352,13.33333333,273.6824835,93.06974223,0
353,14,267.67357,101.5584653,0
354,14.66666667,254.301207,109.240741,0
355,15.33333333,243.6499505,119.1575951,0
356,16,222.7406651,132.375022,0
357,16.66666667,212.3751358,138.9644061,0
358,17.33333333,206.0931035,145.0256799,0
359,18,196.7967652,150.5755364,0
360,18.66666667,192.5556617,153.7034489,0
361,19.33333333,196.5171578,152.5002564,0
362,20,203.364279,148.6010107,0
363,20.66666667,206.4965833,145.8653013,0
364,21.33333333,201.1659689,146.3779207,0
365,22,206.7605086,143.3435682,0
366,22.66666667,221.7865423,135.3666312,0
367,23.33333333,227.6905646,130.0314066,0
368,24,240.9689441,120.5874269,0
369,24.66666667,251.937142,112.070707,0
370,25.33333333,260.3441076,106.4419686,0
371,26,264.7160707,101.4076137,0
372,26.66666667,281.1231004,90.55761232,0
373,27.33333333,289.5150669,83.14784062,0
374,28,297.2511577,78.2310743,0
375,28.66666667,301.3805672,74.9386704,0
376,29.33333333,305.9207715,71.86373973,0
377,30,309.4665003,67.51244478,0
378,30.66666667,316.6931409,65.43359474,0
379,31.33333333,325.6040653,60.46802672,0
380,32,334.0502089,56.59462644,0
381,32.66666667,342.5021309,52.96638215,0
382,33.33333333,346.8652421,49.38095289,0
383,34,353.748816,46.78120872,0
384,34.66666667,355.9914713,43.58415426,0
385,35.33333333,356.2933556,41.63292631,0
386,36,353.5430433,40.01874429,0
387,36.66666667,352.550289,39.17244287,0
388,37.33333333,352.9108274,39.35933392,0
389,38,351.8591831,39.03248205,0
390,38.66666667,351.068821,38.85506106,0
391,39.33333333,351.8332694,38.80151579,0
392,0,351.1959171,38.84530755,0
393,0.7272727273,351.6863793,38.97849623,0
394,1.454545455,353.1749918,39.66151515,0
395,2.181818182,354.2317859,40.29045605,0
396,2.909090909,354.9628211,41.15795154,0
397,3.636363636,356.2786944,43.3256316,0
398,4.363636364,356.3704065,44.7970456,0
399,5.090909091,348.840123,48.82097641,0
400,5.818181818,341.3627051,51.48736615,0
401,6.545454545,333.1088996,57.87862005,0
402,7.272727273,322.5259859,62.43925347,0
403,8,312.3683471,67.13776109,0
404,8.727272727,306.3796373,69.62881987,0
405,9.454545455,298.6132614,75.01932811,0
406,10.18181818,287.4021616,81.4632974,0
407,10.90909091,277.9072834,90.77642426,0
408,11.63636364,262.6839119,99.54345017,0
409,12.36363636,252.243312,107.8383324,0
410,13.09090909,247.9081773,112.6642709,0
411,13.81818182,242.9800319,116.9412807,0
412,14.54545455,234.2281417,125.5720443,0
413,15.27272727,226.8812282,127.8256106,0
414,16,217.8033672,134.7912971,0
415,16.72727273,208.281018,140.404046,0
416,17.45454545,206.6889145,144.3616898,0
417,18.18181818,191.9279742,155.0859611,0
418,18.90909091,199.8781095,149.2146622,0
419,19.63636364,200.3301997,148.6720446,0
420,20.36363636,207.2205013,144.8828743,0
421,21.09090909,205.1985468,144.7285393,0
422,21.81818182,213.2961732,139.4696761,0
423,22.54545455,224.5220945,127.6972714,0
424,23.27272727,229.9228822,126.4578243,0
425,24,239.4193313,118.7488083,0
426,24.72727273,247.8268297,115.6941974,0
427,25.45454545,253.8014694,109.212587,0
428,26.18181818,259.2295437,103.2425304,0
429,26.90909091,268.2370606,95.71709624,0
430,27.63636364,276.6523044,88.65813671,0
431,28.36363636,287.1799209,82.64470156,0
432,29.09090909,292.3726815,78.24830004,0
433,29.81818182,297.8088563,74.38722142,0
434,30.54545455,306.7764849,69.51420247,0
435,31.27272727,317.5232548,64.30040488,0
436,32,326.2448873,59.21155878,0
437,32.72727273,333.863212,56.44697824,0
438,33.45454545,341.4933802,51.80399323,0
439,34.18181818,351.3044552,47.49040092,0
440,34.90909091,356.9353724,44.27829956,0
441,35.63636364,357.3098344,42.31120849,0
442,36.36363636,354.5294456,41.11226099,0
443,37.09090909,352.9988822,40.05865992,0
444,37.81818182,352.9776129,39.98878367,0
445,38.54545455,351.9771405,39.23094686,0
446,39.27272727,350.6163346,38.15632587,0
447,0,352.4873693,39.03162145,0
448,0.6896551724,354.2611967,39.55361182,0
449,1.379310345,353.7390834,39.71321285,0
450,2.068965517,353.2251527,39.85840901,0
451,2.75862069,351.7608967,39.68132953,0
452,3.448275862,353.5250799,39.90074594,0
453,4.137931034,354.4944714,40.35752509,0
454,4.827586207,353.6378017,42.52051623,0
455,5.517241379,353.1347956,46.78448721,0
456,6.206896552,344.0582665,51.21224272,0
457,6.896551724,340.0501203,54.12490517,0
458,7.586206897,327.3823733,59.81810007,0
459,8.275862069,321.2735204,62.94858067,0
460,8.965517241,314.5209905,66.79040499,0
461,9.655172414,308.3320742,68.11511335,0
462,10.34482759,294.2406289,75.44833229,0
463,11.03448276,288.0852078,80.22811233,0
464,11.72413793,273.8683739,89.88728389,0
465,12.4137931,266.4844204,94.77570492,0
466,13.10344828,258.2887124,101.5447776,0
467,13.79310345,250.4283941,107.330904,0
468,14.48275862,242.9852501,111.1406196,0
469,15.17241379,230.4758201,120.699401,0
470,15.86206897,219.1240731,131.5610957,0
471,16.55172414,210.0450441,137.5235094,0
472,17.24137931,207.2022716,138.8833454,0
473,17.93103448,195.8363245,148.3236504,0
474,18.62068966,194.3431017,151.6743226,0
475,19.31034483,188.6506035,156.284509,0
476,20,193.4504165,154.0063677,0
477,20.68965517,196.0383684,154.4805058,0
478,21.37931034,196.4652483,154.3614556,0
479,22.06896552,205.1107515,147.0182646,0
480,22.75862069,212.5189045,140.8877054,0
481,23.44827586,223.0120626,131.5934025,0
482,24.13793103,228.2369524,128.5946899,0
483,24.82758621,237.9239297,119.1153709,0
484,25.51724138,243.9557517,113.5025468,0
485,26.20689655,251.6863237,107.7281888,0
486,26.89655172,252.4363605,102.1466128,0
487,27.5862069,262.1211589,96.48739131,0
488,28.27586207,265.7392331,93.04515355,0
489,28.96551724,279.688747,85.39528704,0
490,29.65517241,290.2715104,79.39487023,0
491,30.34482759,302.1508076,73.37490542,0
492,31.03448276,304.9804184,71.27530527,0
493,31.72413793,316.7527822,65.61854943,0
494,32.4137931,322.9264126,60.98395872,0
495,33.10344828,330.1427396,58.83941593,0
496,33.79310345,340.4058639,54.86974413,0
497,34.48275862,348.4217465,49.60230907,0
498,35.17241379,355.0360198,46.57883363,0
499,35.86206897,358.2249978,43.40222876,0
500,36.55172414,354.8338671,42.18895835,0
501,37.24137931,352.1495891,41.02145363,0
502,37.93103448,350.6163756,39.86318673,0
503,38.62068966,349.2756777,39.22980963,0
504,39.31034483,349.8713249,38.67337802,0
505,0,349.0682859,38.78626056,0
506,0.7272727273,349.464191,39.37288502,0
507,1.454545455,351.0167886,39.22063327,0
508,2.181818182,352.2559898,39.66354372,0
509,2.909090909,353.3421128,40.27274878,0
510,3.636363636,357.0998061,42.91329308,0
511,4.363636364,357.3660022,45.32521046,0
512,5.090909091,351.0988392,50.58161477,0
513,5.818181818,339.9527764,52.86528852,0
514,6.545454545,336.9978453,56.05217965,0
515,7.272727273,324.2860573,59.90140789,0
516,8,313.0016696,65.85115152,0
517,8.727272727,309.2505434,69.90673344,0
518,9.454545455,301.7997086,77.49042908,0
519,10.18181818,286.2506873,85.70133416,0
520,10.90909091,275.1535014,93.21193311,0
521,11.63636364,258.976171,105.1381811,0
522,12.36363636,250.7962135,110.9421958,0
523,13.09090909,242.6569776,120.0439624,0
524,13.81818182,235.2805782,126.5454556,0
525,14.54545455,221.2879385,134.8084545,0
526,15.27272727,211.8904315,144.1070058,0
527,16,200.5849384,150.1616679,0
528,16.72727273,193.5352201,155.5221916,0
529,17.45454545,185.937468,159.7663209,0
530,18.18181818,169.2916276,170.3987125,0
531,18.90909091,177.1605724,167.417854,0
532,19.63636364,164.2024195,172.9214838,0
533,20.36363636,190.5735545,156.2668325,0
534,21.09090909,186.9747278,159.5719611,0
535,21.81818182,205.6176062,146.911741,0
536,22.54545455,221.808515,131.0393102,0
537,23.27272727,232.6831802,125.101335,0
538,24,236.1329448,120.6617121,0
539,24.72727273,248.2342095,114.419691,0
540,25.45454545,258.1769979,106.0471973,0
541,26.18181818,263.5928188,103.5384688,0
542,26.90909091,271.2922315,98.13744207,0
543,27.63636364,280.5466597,87.80563348,0
544,28.36363636,288.7683906,83.56238529,0
545,29.09090909,291.2196772,78.50160443,0
546,29.81818182,297.433073,75.1381051,0
547,30.54545455,306.336648,70.04529749,0
548,31.27272727,315.1417591,65.02096935,0
549,32,323.7329076,60.89482475,0
550,32.72727273,334.9711506,55.78738688,0
551,33.45454545,344.4646218,51.26834931,0
552,34.18181818,352.0950769,48.00692032,0
553,34.90909091,358.2441359,44.2677196,0
554,35.63636364,352.9417135,41.5097541,0
555,36.36363636,350.2336391,39.31217147,0
556,37.09090909,349.6619386,39.41947374,0
557,37.81818182,347.5360832,38.05769794,0
558,38.54545455,347.5143495,38.14600887,0
559,39.27272727,350.0770638,38.87298347,0
560,0,350.2550312,39.10344772,0
561,0.7407407407,350.9042817,39.15751208,0
562,1.481481481,349.3206887,38.03999751,0
563,2.222222222,351.2237023,38.87606389,0
564,2.962962963,353.8910415,39.67538385,0
565,3.703703704,357.2579832,42.32085614,0
566,4.444444444,358.9217863,44.74969872,0
567,5.185185185,347.1481758,49.22386878,0
568,5.925925926,342.7070365,51.54428212,0
569,6.666666667,331.2443945,56.87449686,0
570,7.407407407,320.0092251,61.31392516,0
571,8.148148148,313.506885,63.9892283,0
572,8.888888889,310.3415568,68.45021609,0
573,9.62962963,301.9609557,75.4919089,0
574,10.37037037,293.7325038,79.12599301,0
575,11.11111111,284.6942511,87.0718526,0
576,11.85185185,263.5754838,101.6561096,0
577,12.59259259,253.6850283,108.7306352,0
578,13.33333333,249.5168644,114.4358854,0
579,14.07407407,246.9149722,121.1376396,0
580,14.81481481,239.9377222,123.6906141,0
581,15.55555556,224.985837,132.0171474,0
582,16.2962963,213.643338,141.7941261,0
583,17.03703704,183.8543491,160.4956622,0
584,17.77777778,179.1159395,164.6610257,0
585,18.51851852,181.0747558,162.7139847,0
586,19.25925926,160.8521093,173.0595902,0
587,20,174.1571129,165.0089009,0
588,20.74074074,183.4267519,160.1524178,0
589,21.48148148,193.4689058,154.4420245,0
590,22.22222222,201.8177056,149.0508196,0
591,22.96296296,218.2618368,135.7553373,0
592,23.7037037,233.7374062,126.2355836,0
593,24.44444444,237.6319391,123.5600209,0
594,25.18518519,249.731346,113.9045991,0
595,25.92592593,252.9933487,113.247733,0
596,26.66666667,262.036164,104.1755888,0
597,27.40740741,267.9837698,98.27066491,0
598,28.14814815,286.420117,85.9757575,0
599,28.88888889,292.4730033,81.3808297,0
600,29.62962963,300.2470563,77.2684411,0
601,30.37037037,306.1801411,73.33261289,0
602,31.11111111,309.8526928,69.21981448,0
603,31.85185185,318.2074758,64.27139707,0
604,32.59259259,324.4683141,61.79507101,0
605,33.33333333,337.0653823,54.86676617,0
606,34.07407407,345.8056748,51.58205648,0
607,34.81481481,353.3963782,47.61923195,0
608,35.55555556,359.275194,44.30191835,0
609,36.2962963,356.9929446,42.25306309,0
610,37.03703704,354.214929,41.93244377,0
611,37.77777778,350.4200759,40.23906912,0
612,38.51851852,347.7600861,38.52873511,0
613,39.25925926,347.5332555,39.10566411,0
614,0,348.2425433,39.94565102,0
615,0.7272727273,348.5313784,40.08064288,0
616,1.454545455,348.7089633,38.99350216,0
617,2.181818182,349.4339196,38.66682787,0
618,2.909090909,349.5863694,39.05106699,0
619,3.636363636,350.199092,39.63491156,0
620,4.363636364,351.690655,39.83321928,0
621,5.090909091,354.5317542,40.64077986,0
622,5.818181818,357.8565054,45.84859762,0
623,6.545454545,349.2169855,49.41189364,0
624,7.272727273,344.6902366,52.25121353,0
625,8,335.3870955,57.00263121,0
626,8.727272727,325.6040106,60.19104889,0
627,9.454545455,317.0576408,62.07960986,0
628,10.18181818,311.4273246,64.93191734,0
629,10.90909091,305.8689304,70.86082207,0
630,11.63636364,296.8837209,75.65288279,0
631,12.36363636,288.5393607,82.47124208,0
632,13.09090909,276.2462497,88.37515514,0
633,13.81818182,269.0337202,95.36994504,0
634,14.54545455,264.740878,103.0286771,0
635,15.27272727,256.0995685,109.5761101,0
636,16,248.0175286,117.8027588,0
637,16.72727273,237.4553924,125.9663648,0
638,17.45454545,222.824854,134.8888049,0
639,18.18181818,190.1041839,154.9293722,0
640,18.90909091,186.939525,158.0156205,0
641,19.63636364,188.0156965,159.2074748,0
642,20.36363636,179.6512214,160.9086291,0
643,21.09090909,177.0126237,163.161608,0
644,21.81818182,186.9492512,156.2579806,0
645,22.54545455,204.4181908,147.1465082,0
646,23.27272727,200.8286464,147.5571392,0
647,24,221.7043819,134.3703115,0
648,24.72727273,223.8786975,129.2841975,0
649,25.45454545,242.0734882,118.3815217,0
650,26.18181818,248.8708515,110.0955665,0
651,26.90909091,258.3368243,102.9468856,0
652,27.63636364,259.5341701,101.059479,0
653,28.36363636,269.0692235,94.95271611,0
654,29.09090909,277.4719134,88.70339354,0
655,29.81818182,285.3291172,84.68348571,0
656,30.54545455,292.2929732,77.63574135,0
657,31.27272727,298.9257972,74.113686,0
658,32,310.8132087,67.39511579,0
