,Frames,Angles,label
666,47.01492537,48.9539948,0
667,47.95522388,45.82773526,0
668,48.89552239,46.61192294,0
669,49.8358209,46.47728625,0
670,50.7761194,46.35603673,0
671,51.71641791,44.08644683,0
672,52.65671642,44.91227134,0
673,53.59701493,45.31844903,0
674,54.53731343,44.43407614,0
675,55.47761194,42.95148796,0
676,56.41791045,44.82520009,0
677,57.35820896,46.05985241,0
678,58.29850746,46.20372351,0
679,59.23880597,45.50461267,0
680,60.17910448,44.547348,0
681,61.11940299,45.13365143,0
682,62.05970149,45.7086714,0
683,0,45.6608874,0
684,0.8873239437,45.62048,0
685,1.774647887,47.31308284,0
686,2.661971831,49.19225912,0
687,3.549295775,52.91700716,0
688,4.436619718,56.27494672,0
689,5.323943662,59.48185714,0
690,6.211267606,68.35714156,0
691,7.098591549,73.77206089,0
692,7.985915493,84.22020126,0
693,8.873239437,90.68352731,0
694,9.76056338,109.4402923,0
695,10.64788732,241.5055516,0
696,11.53521127,284.5743339,0
697,12.42253521,301.6381272,0
698,13.30985915,325.2534926,0
699,14.1971831,331.6268787,0
700,15.08450704,338.1806775,0
701,15.97183099,339.0078544,0
702,16.85915493,340.7816408,0
703,17.74647887,342.1757234,0
704,18.63380282,345.1972625,0
705,19.52112676,349.6049202,0
706,20.4084507,349.4571832,0
707,21.29577465,350.9063444,0
708,22.18309859,350.5794926,0
709,23.07042254,353.5802405,0
710,23.95774648,354.5579685,0
711,24.84507042,354.4705967,0
712,25.73239437,355.0989058,0
713,26.61971831,355.3147124,0
714,27.50704225,355.2689912,0
715,28.3943662,353.8313046,0
716,29.28169014,352.1117908,0
717,30.16901408,353.4627066,0
718,31.05633803,352.1006167,0
719,31.94366197,350.4992925,0
720,32.83098592,347.2781616,0
721,33.71830986,345.7662036,0
722,34.6056338,345.0674343,0
723,35.49295775,342.1074079,0
724,36.38028169,339.7714968,0
725,37.26760563,333.7711756,0
726,38.15492958,317.5898291,0
727,39.04225352,306.4007362,0
728,39.92957746,236.39392,0
729,40.81690141,134.3125354,0
730,41.70422535,108.1601782,0
731,42.5915493,87.15669083,0
732,43.47887324,70.44799906,0
733,44.36619718,69.0182219,0
734,45.25352113,53.00060868,0
735,46.14084507,50.28355943,0
736,47.02816901,47.67150384,0
737,47.91549296,44.76930182,0
738,48.8028169,46.1043306,0
739,49.69014085,46.47223191,0
740,50.57746479,47.98692198,0
741,51.46478873,47.99091081,0
742,52.35211268,47.32819121,0
743,53.23943662,46.2227934,0
744,54.12676056,46.29308971,0
745,55.01408451,47.17030456,0
746,55.90140845,47.51826172,0
747,56.78873239,47.06566606,0
748,57.67605634,44.21160322,0
749,58.56338028,46.78789593,0
750,59.45070423,45.95666191,0
751,60.33802817,44.8090262,0
752,61.22535211,44.94109474,0
753,62.11267606,43.90145799,0
754,0,41.66872379,0
755,0.9264705882,41.41592483,0
756,1.852941176,41.34136648,0
757,2.779411765,41.29257161,0
758,3.705882353,40.4453003,0
759,4.632352941,42.08449106,0
760,5.558823529,41.31054867,0
761,6.485294118,40.62829473,0
762,7.411764706,39.49431941,0
763,8.338235294,40.2061344,0
764,9.264705882,40.65124417,0
765,10.19117647,43.27933704,0
766,11.11764706,44.62308113,0
767,12.04411765,44.46795388,0
768,12.97058824,47.62205327,0
769,13.89705882,51.34857716,0
770,14.82352941,53.78149055,0
771,15.75,56.99667915,0
772,16.67647059,65.23946073,0
773,17.60294118,77.5425712,0
774,18.52941176,102.581471,0
775,19.45588235,195.7414537,0
776,20.38235294,283.7287292,0
777,21.30882353,308.3525447,0
778,22.23529412,331.45693,0
779,23.16176471,341.5414821,0
780,24.08823529,344.3694946,0
781,25.01470588,343.6868308,0
782,25.94117647,349.3239089,0
783,26.86764706,350.1354993,0
784,27.79411765,349.7476812,0
785,28.72058824,351.8939998,0
786,29.64705882,352.3648321,0
787,30.57352941,354.4668947,0
788,31.5,356.2414462,0
789,32.42647059,355.1145469,0
790,33.35294118,353.8264006,0
791,34.27941176,354.4948302,0
792,35.20588235,355.117207,0
793,36.13235294,354.8533295,0
794,37.05882353,354.9926654,0
795,37.98529412,354.0269486,0
796,38.91176471,353.744411,0
797,39.83823529,353.7587953,0
798,40.76470588,353.2437718,0
799,41.69117647,352.7582683,0
800,42.61764706,350.1922481,0
801,43.54411765,348.5805557,0
802,44.47058824,347.5901783,0
803,45.39705882,346.4483346,0
804,46.32352941,343.821717,0
805,47.25,341.0592334,0
806,48.17647059,333.2178347,0
807,49.10294118,304.422126,0
808,50.02941176,298.0552832,0
809,50.95588235,137.8363666,0
810,51.88235294,85.98697995,0
811,52.80882353,69.79689079,0
812,53.73529412,57.10883086,0
813,54.66176471,51.51506985,0
814,55.58823529,48.29015506,0
815,56.51470588,42.04236246,0
816,57.44117647,40.47628204,0
817,58.36764706,39.74815656,0
818,59.29411765,38.86228102,0
819,60.22058824,38.49733035,0
820,61.14705882,36.54763919,0
821,62.07352941,37.77343958,0
822,0,43.4267052,0
823,1,43.24551394,0
824,2,43.58199638,0
825,3,45.78664484,0
826,4,50.76577078,0
827,5,56.58670388,0
828,6,60.52673948,0
829,7,70.4190937,0
830,8,78.41516884,0
831,9,93.02726574,0
832,10,113.7916146,0
833,11,150.3510764,0
834,12,223.8691562,0
835,13,252.8201288,0
836,14,290.3013792,0
837,15,322.3550062,0
838,16,336.9507926,0
839,17,342.1315048,0
840,18,341.584953,0
841,19,347.3587715,0
842,20,349.4530031,0
843,21,351.3903826,0
844,22,351.1182852,0
845,23,354.1595735,0
846,24,355.3535316,0
847,25,355.6879413,0
848,26,356.0901848,0
849,27,355.4130535,0
850,28,355.1022389,0
851,29,355.145556,0
852,30,353.3552404,0
853,31,356.2954147,0
854,32,353.8929676,0
855,33,354.6641233,0
856,34,354.1111648,0
857,35,353.5526739,0
858,36,353.1582678,0
859,37,349.6679728,0
860,38,346.071769,0
861,39,344.5385591,0
862,40,339.5549115,0
863,41,333.0183795,0
864,42,325.2769748,0
865,43,295.5596414,0
866,44,278.3155174,0
867,45,211.4415724,0
868,46,124.456108,0
869,47,86.2884645,0
870,48,78.89989371,0
871,49,67.14306177,0
872,50,62.08022503,0
873,51,57.89340103,0
874,52,51.71604134,0
875,53,53.17073503,0
876,54,49.42749084,0
877,55,45.02130848,0
878,56,43.14284254,0
879,57,42.67800718,0
880,58,42.54028325,0
881,59,42.75073504,0
882,60,39.37705872,0
883,61,40.70386395,0
884,62,41.32718701,0
885,0,42.98779724,0
886,0.9692307692,42.99186803,0
887,1.938461538,45.02059814,0
888,2.907692308,44.10961483,0
889,3.876923077,43.14756903,0
890,4.846153846,44.59065139,0
891,5.815384615,45.50196255,0
892,6.784615385,49.08696493,0
893,7.753846154,54.67539838,0
894,8.723076923,58.2158406,0
895,9.692307692,62.40102535,0
896,10.66153846,64.82738175,0
897,11.63076923,72.5889082,0
898,12.6,77.5050598,0
899,13.56923077,93.71017538,0
900,14.53846154,104.9062488,0
901,15.50769231,111.0342672,0
902,16.47692308,208.1228927,0
903,17.44615385,287.7495659,0
904,18.41538462,307.3388353,0
905,19.38461538,329.5333438,0
906,20.35384615,337.2256941,0
907,21.32307692,341.3754711,0
908,22.29230769,345.1079236,0
909,23.26153846,346.8093647,0
910,24.23076923,346.4158092,0
911,25.2,347.4068287,0
912,26.16923077,348.8429853,0
913,27.13846154,350.4082187,0
914,28.10769231,352.5428851,0
915,29.07692308,352.4766049,0
916,30.04615385,352.6527282,0
917,31.01538462,353.6918048,0
918,31.98461538,353.8707012,0
919,32.95384615,353.149884,0
920,33.92307692,353.6655769,0
921,34.89230769,353.6868871,0
922,35.86153846,352.5658345,0
923,36.83076923,352.0044476,0
924,37.8,350.6764129,0
925,38.76923077,348.6701405,0
926,39.73846154,349.2732872,0
927,40.70769231,346.1161415,0
928,41.67692308,344.9503102,0
929,42.64615385,342.7788564,0
930,43.61538462,342.4015705,0
931,44.58461538,335.073761,0
932,45.55384615,333.9254696,0
933,46.52307692,324.7897228,0
934,47.49230769,317.2516118,0
935,48.46153846,286.1235438,0
936,49.43076923,252.706652,0
937,50.4,147.7643198,0
938,51.36923077,96.65532563,0
939,52.33846154,80.19213818,0
940,53.30769231,69.99892779,0
941,54.27692308,60.55105496,0
942,55.24615385,54.37995172,0
943,56.21538462,51.14992794,0
944,57.18461538,49.09945051,0
945,58.15384615,48.3666805,0
946,59.12307692,48.22021392,0
