,Frames,Angles,label
275,38.78787879,44.53314758,0
276,39.39393939,41.03281906,0
277,0,38.77053063,0
278,0.7272727273,38.36331476,0
279,1.454545455,38.10867847,0
280,2.181818182,38.2353375,0
281,2.909090909,37.47200922,0
282,3.636363636,37.95148167,0
283,4.363636364,37.82496949,0
284,5.090909091,38.37430795,0
285,5.818181818,38.06249615,0
286,6.545454545,38.33922126,0
287,7.272727273,38.27659867,0
288,8,38.92002299,0
289,8.727272727,40.87327267,0
290,9.454545455,43.20824114,0
291,10.18181818,47.30218823,0
292,10.90909091,50.50488784,0
293,11.63636364,52.68706839,0
294,12.36363636,57.73666822,0
295,13.09090909,63.55839362,0
296,13.81818182,67.11566543,0
297,14.54545455,70.84508532,0
298,15.27272727,82.34431667,0
299,16,85.20012122,0
300,16.72727273,92.41147592,0
301,17.45454545,99.96896413,0
302,18.18181818,105.7207825,0
303,18.90909091,116.2726188,0
304,19.63636364,116.2879731,0
305,20.36363636,116.2341649,0
306,21.09090909,129.1177185,0
307,21.81818182,136.9336132,0
308,22.54545455,141.7829246,0
309,23.27272727,155.6288655,0
310,24,153.4964395,0
311,24.72727273,160.7728176,0
312,25.45454545,164.0615264,0
313,26.18181818,153.8615131,0
314,26.90909091,149.5228403,0
315,27.63636364,138.7868621,0
316,28.36363636,134.6713043,0
317,29.09090909,121.8032552,0
318,29.81818182,114.2092392,0
319,30.54545455,112.3042789,0
320,31.27272727,103.9001683,0
321,32,97.97941881,0
322,32.72727273,88.77554766,0
323,33.45454545,83.61960861,0
324,34.18181818,78.35558865,0
325,34.90909091,72.75730606,0
326,35.63636364,70.43138076,0
327,36.36363636,64.67489733,0
328,37.09090909,59.83630253,0
329,37.81818182,54.10404577,0
330,38.54545455,49.5742609,0
331,39.27272727,46.11878282,0
332,0,43.48495943,0
333,0.6779661017,41.37915405,0
334,1.355932203,40.54083371,0
335,2.033898305,40.0077067,0
336,2.711864407,39.06959047,0
337,3.389830508,37.63527465,0
338,4.06779661,37.45566799,0
339,4.745762712,37.88164299,0
