13.91304348,161.3874599
14.7826087,156.2025541
15.65217391,157.0180786
16.52173913,154.5718327
17.39130435,148.691395
18.26086957,149.8460248
19.13043478,147.7201421
20,147.1965945
20.86956522,149.7658657
21.73913043,151.3251433
22.60869565,149.7582159
23.47826087,152.1764854
24.34782609,153.2703538
25.2173913,148.1842671
26.08695652,148.2225162
26.95652174,150.2202099
27.82608696,154.7884317
28.69565217,162.0239789
29.56521739,166.5533506
30.43478261,180.1179423
31.30434783,196.5694638
32.17391304,210.8740383
33.04347826,226.5680918
33.91304348,237.6757826
34.7826087,260.8423909
35.65217391,275.8591628
36.52173913,289.3945487
37.39130435,307.1236024
38.26086957,318.365001
39.13043478,323.0379978
0,334.2195776
0.833333333,329.8484204
1.666666667,328.9287081
2.5,328.3179663
3.333333333,327.1126564
4.166666667,326.9552889
5,319.9540854
5.833333333,309.9214528
6.666666667,294.4554593
7.5,278.3741204
8.333333333,268.3567464
9.166666667,258.6735599
10,244.5135123
10.83333333,229.9090105
11.66666667,215.672574
12.5,207.7022897
13.33333333,189.4951364
14.16666667,176.7061262
15,170.9436049
15.83333333,156.4704341
16.66666667,147.8181417
17.5,145.3244396
18.33333333,136.5977801
19.16666667,134.6012339
20,132.1553978
20.83333333,131.9516942
21.66666667,132.9105435
22.5,133.7566127
23.33333333,137.3112344
24.16666667,142.5089264
25,142.8579217
25.83333333,151.6967056
26.66666667,160.2379118
27.5,171.8009303
28.33333333,182.507607
29.16666667,200.057095
30,212.5557128
30.83333333,228.8177922
31.66666667,244.8166907
32.5,258.8515273
33.33333333,268.0901778
34.16666667,277.1864598
35,295.8578474
35.83333333,311.8111339
36.66666667,327.349664
37.5,332.2275802
38.33333333,331.125174
39.16666667,330.645804
0,329.0808028
0.85106383,329.0543426
1.70212766,324.3029215
2.553191489,319.7332927
3.404255319,310.6628698
4.255319149,303.6540029
5.106382979,290.0598364
5.957446809,272.9539282
6.808510638,265.5745918
7.659574468,259.0167496
8.510638298,247.1357038
9.361702128,238.6443853
10.21276596,223.5108172
11.06382979,209.1876919
11.91489362,194.7541635
12.76595745,180.7728755
13.61702128,167.7159307
14.46808511,157.9596885
15.31914894,151.6181038
16.17021277,145.466289
17.0212766,142.7108814
17.87234043,132.3551671
18.72340426,135.9540484
19.57446809,138.5755297
20.42553191,140.0812586
21.27659574,141.1610295
22.12765957,139.1843728
22.9787234,139.0526867
23.82978723,138.5458047
24.68085106,139.7685725
25.53191489,146.1957805
26.38297872,148.8262503
27.23404255,159.6883548
28.08510638,174.415636
28.93617021,191.3682201
29.78723404,205.3915274
30.63829787,218.9513927
31.4893617,234.2167835
32.34042553,252.834158
33.19148936,266.476368
34.04255319,276.3277274
34.89361702,299.4006529
35.74468085,310.3344607
36.59574468,321.5977841
37.44680851,326.7150165
38.29787234,328.0941273
39.14893617,326.8939265
0,326.7203304
0.869565217,324.3582597
1.739130435,321.3666642
2.608695652,322.0977403
3.47826087,317.9372945
4.347826087,315.3785417
5.217391304,312.2291961
6.086956522,299.6426328
6.956521739,283.2231176
7.826086957,266.2134467
8.695652174,256.1525781
9.565217391,243.0067725
10.43478261,224.803608
11.30434783,212.9557707
12.17391304,196.3402154
13.04347826,184.1243947
13.91304348,174.7911051
14.7826087,159.3870888
15.65217391,152.8479476
16.52173913,145.4008831
17.39130435,141.1255672
18.26086957,130.7069878
19.13043478,138.6481756
20,135.8481259
20.86956522,138.0849855
21.73913043,135.9507153
22.60869565,136.7160517
23.47826087,137.6216801
24.34782609,139.5894303
25.2173913,147.577036
26.08695652,152.5424196
26.95652174,159.7669293
27.82608696,169.3867862
28.69565217,187.3856461
29.56521739,200.6253941
30.43478261,211.8096103
31.30434783,229.0924204
32.17391304,246.0239949
33.04347826,259.9185395
33.91304348,274.8857516
34.7826087,279.9390807
35.65217391,306.5899461
36.52173913,324.9784136
37.39130435,335.3504793
38.26086957,340.0175066
39.13043478,342.1229261
0,335.5626113
0.816326531,335.8593147
1.632653061,332.7484914
2.448979592,330.6195898
3.265306122,329.6551261
4.081632653,328.7661496
4.897959184,328.2910826
5.714285714,322.8062222
6.530612245,314.1384799
7.346938776,296.2859227
8.163265306,278.202027
8.979591837,265.4767015
9.795918367,251.6716871
10.6122449,238.2660475
11.42857143,223.0376763
12.24489796,203.6137384
13.06122449,190.9196406
13.87755102,178.0856332
14.69387755,167.8428083
15.51020408,156.3101159
16.32653061,145.4647317
17.14285714,145.9577894
17.95918367,139.3049939
18.7755102,132.1587309
19.59183673,133.8131393
20.40816327,136.1676148
21.2244898,139.6633876
22.04081633,138.6898671
22.85714286,137.8970733
23.67346939,137.2227424
24.48979592,135.8744631
25.30612245,142.1653952
26.12244898,144.0872738
26.93877551,152.6848154
27.75510204,166.4835734
28.57142857,179.2687859
29.3877551,200.4265263
30.20408163,217.3740834
31.02040816,233.9794754
31.83673469,253.086793
32.65306122,267.3619703
33.46938776,282.4752529
34.28571429,302.6464544
35.10204082,322.720394
35.91836735,333.5715156
36.73469388,345.0294994
37.55102041,343.5526486
38.36734694,342.0212655
39.18367347,339.4288536
0,336.7069276
0.754716981,332.1834709
1.509433962,331.9649458
2.264150943,329.6203877
3.018867925,325.8763785
3.773584906,319.792934
4.528301887,310.792821
5.283018868,300.8552919
6.037735849,281.8722701
6.79245283,264.1721764
7.547169811,249.3557885
8.301886792,239.277298
9.056603774,222.183766
9.811320755,208.8745414
10.56603774,194.5551044
11.32075472,170.2061904
12.0754717,159.8770865
12.83018868,152.8510895
13.58490566,141.3341611
14.33962264,138.1232619
15.09433962,133.8696113
15.8490566,128.3083074
16.60377358,127.6291953
17.35849057,129.0907738
18.11320755,131.5333588
18.86792453,130.0665347
19.62264151,130.4427961
20.37735849,131.3898155
21.13207547,131.676301
21.88679245,132.4104097
22.64150943,138.7737691
23.39622642,139.6788785
24.1509434,150.6006788
24.90566038,168.4313521
25.66037736,183.24983
26.41509434,205.6460202
27.16981132,214.9769602
27.9245283,232.8516473
28.67924528,250.4001518
29.43396226,267.0487105
30.18867925,275.6001484
30.94339623,300.2590847
31.69811321,317.9799285
32.45283019,327.6638254
33.20754717,332.9935586
33.96226415,331.128193
34.71698113,330.2256791
35.47169811,325.5599086
36.22641509,325.2374417
36.98113208,324.6186812
37.73584906,322.5103111
38.49056604,327.2165436
39.24528302,322.8839497
0,320.8433078
0.930232558,318.0859467
1.860465116,311.8541095
2.790697674,302.8393253
3.720930233,293.401083
4.651162791,276.5376601
5.581395349,269.0400385
6.511627907,255.7553752
7.441860465,245.1042963
8.372093023,234.2300614
9.302325581,218.2052355
10.23255814,199.5866862
11.1627907,187.8934843
12.09302326,171.892127
13.02325581,159.6373469
13.95348837,153.2472132
14.88372093,144.2973704
15.81395349,139.6854081
16.74418605,140.2086826
17.6744186,138.5789994
18.60465116,143.0655595
19.53488372,139.600987
20.46511628,141.4758466
21.39534884,139.6988772
22.3255814,142.8178695
23.25581395,147.519881
24.18604651,147.2929001
25.11627907,146.7855537
26.04651163,153.9910754
26.97674419,167.2674605
27.90697674,179.3221433
28.8372093,191.3451341
29.76744186,203.7178032
30.69767442,215.3457905
31.62790698,237.8789124
32.55813953,251.8758005
33.48837209,265.1021066
34.41860465,281.3620277
35.34883721,299.1142904
36.27906977,322.7354751
37.20930233,327.1021789
38.13953488,332.5593498
39.06976744,333.1472242
0,332.185998
0.740740741,330.2343261
1.481481481,323.2192027
2.222222222,322.6060567
2.962962963,322.0861153
3.703703704,321.4286413
4.444444444,320.6702718
5.185185185,319.7865682
5.925925926,319.0307532
6.666666667,316.4586542
7.407407407,301.0765764
8.148148148,287.0685551
8.888888889,270.1442616
9.62962963,262.3823936
10.37037037,246.3651219
11.11111111,228.1217139
11.85185185,215.5441391
12.59259259,201.4925276
13.33333333,185.5693349
14.07407407,172.3132218
14.81481481,158.6892074
15.55555556,147.5035158
16.2962963,144.17664
17.03703704,143.0311626
17.77777778,134.8782663
18.51851852,135.4759625
19.25925926,135.288105
20,139.8546875
20.74074074,140.2792794
21.48148148,137.077478
22.22222222,137.3095678
22.96296296,135.8288921
23.7037037,139.937005
24.44444444,147.5006472
25.18518519,153.0174183
25.92592593,166.5611097
26.66666667,177.3926695
27.40740741,191.396743
28.14814815,206.5043018
28.88888889,219.4201895
29.62962963,233.0786554
30.37037037,249.7989312
31.11111111,262.7951693
31.85185185,274.9752407
32.59259259,293.9532628
33.33333333,311.1299045
34.07407407,319.3941602
34.81481481,328.9785139
35.55555556,329.7536037
36.2962963,328.6573857
37.03703704,326.6111976
37.77777778,326.5815819
38.51851852,326.239731
39.25925926,326.6500887
0,326.6687898
0.816326531,326.6605252
1.632653061,323.2029332
2.448979592,316.6333977
3.265306122,305.8407563
4.081632653,296.9169639
4.897959184,278.9022443
5.714285714,269.4006589
6.530612245,257.2823323
7.346938776,242.2640304
8.163265306,229.8460362
8.979591837,217.2137106
9.795918367,198.5939046
10.6122449,191.2489377
11.42857143,176.1858844
12.24489796,169.4452253
13.06122449,156.5156772
13.87755102,151.1190355
14.69387755,142.2418933
15.51020408,141.6173954
16.32653061,134.7906213
17.14285714,134.720325
17.95918367,137.9212795
18.7755102,139.3839782
19.59183673,139.7148872
20.40816327,137.5617384
21.2244898,138.5529627
22.04081633,140.0269449
22.85714286,143.0915961
23.67346939,148.1798958
24.48979592,151.084748
25.30612245,162.2669971
26.12244898,173.361929
26.93877551,184.9425694
27.75510204,206.6212893
28.57142857,220.7157945
29.3877551,237.1029482
30.20408163,253.0687067
31.02040816,268.3828651
31.83673469,274.6252755
32.65306122,298.5540919
33.46938776,312.7279775
34.28571429,325.1711615
35.10204082,325.9573163
35.91836735,325.8868151
36.73469388,324.6045017
37.55102041,327.1670384
38.36734694,323.2942392
39.18367347,314.5918269
0,310.3188195
0.888888889,304.6034402
1.777777778,292.1176495
2.666666667,276.8348007
3.555555556,267.752261
4.444444444,255.3833485
5.333333333,246.6616614
6.222222222,228.6577199
7.111111111,218.329299
8,201.656616
8.888888889,193.0001436
9.777777778,178.8684822
10.66666667,164.4769457
11.55555556,155.1484373
12.44444444,151.822463
13.33333333,146.6152088
14.22222222,140.0313982
15.11111111,137.5650715
16,140.0508232
16.88888889,141.9044819
17.77777778,146.0803776
18.66666667,143.9508886
19.55555556,141.527756
20.44444444,141.3115396
21.33333333,140.0823787
22.22222222,142.7962041
23.11111111,147.2279314
24,155.3551735
24.88888889,165.7418421
25.77777778,169.6476995
26.66666667,182.1638572
27.55555556,198.3911572
28.44444444,215.2850018
29.33333333,227.1357352
30.22222222,250.4354229
31.11111111,260.0542417
32,269.252034
32.88888889,286.855057
33.77777778,310.2664457
34.66666667,330.6353948
35.55555556,327.9248616
36.44444444,330.6731658
37.33333333,330.1118472
38.22222222,330.5628309
39.11111111,329.8141739
0,330.7686655
0.8,328.8310228
1.6,323.5462595
2.4,323.2351854
3.2,317.3868359
4,303.170043
4.8,289.5525446
5.6,270.8649012
6.4,263.7194168
7.2,253.9052956
8,241.1332243
8.8,225.1165946
9.6,208.5822093
10.4,194.9499713
11.2,181.5220107
12,164.1275679
12.8,156.1312742
13.6,147.6785873
14.4,143.4023971
15.2,138.7608737
16,136.6768737
16.8,141.3363468
17.6,140.5659834
18.4,138.1705268
19.2,139.3321781
20,141.7361314
20.8,139.1888807
21.6,139.8477207
22.4,147.1740548
23.2,148.8663025
24,153.2864731
24.8,160.7634265
25.6,172.5289465
26.4,186.6301452
27.2,204.5200226
28,213.8312097
28.8,225.0645759
29.6,237.7601217
30.4,251.6832711
31.2,260.9187251
32,269.0072536
32.8,277.8081436
33.6,292.1812112
34.4,310.1902481
35.2,319.546733
36,326.731286
36.8,329.1053915
37.6,330.6268161
38.4,330.5040093
39.2,330.9265248
0,324.2096894
0.85106383,322.0649417
1.70212766,316.0464659
2.553191489,308.9377553
3.404255319,299.3408614
4.255319149,288.5706776
5.106382979,283.4521475
5.957446809,272.3690181
6.808510638,263.7978684
7.659574468,248.5316306
8.510638298,231.2702126
9.361702128,228.4219417
10.21276596,214.694327
11.06382979,205.2004733
11.91489362,199.0443419
12.76595745,185.6596027
13.61702128,175.1107033
14.46808511,165.4283911
15.31914894,165.1718219
16.17021277,158.3231092
17.0212766,152.3419672
17.87234043,151.2611854
18.72340426,142.5350177
19.57446809,139.5228223
20.42553191,140.9249235
21.27659574,141.6128602
22.12765957,145.8530416
22.9787234,143.5417329
23.82978723,143.0241958
24.68085106,141.6685399
25.53191489,143.0467081
26.38297872,138.0678827
27.23404255,143.0076941
28.08510638,148.7773461
28.93617021,159.582159
29.78723404,166.8362024
30.63829787,173.6422946
31.4893617,189.9720202
32.34042553,206.643747
33.19148936,220.1502821
34.04255319,232.9019721
34.89361702,250.092001
35.74468085,265.8427314
36.59574468,278.6737335
37.44680851,294.4456238
38.29787234,309.6500894
39.14893617,324.6304154
0,329.2217096
0.740740741,329.4682384
1.481481481,328.8691625
2.222222222,330.1408208
2.962962963,331.2937431
3.703703704,331.3006006
4.444444444,330.0984736
5.185185185,329.8754133
5.925925926,330.2023335
6.666666667,330.9197219
7.407407407,329.9266261
8.148148148,331.752404
8.888888889,331.9435536
9.62962963,330.3462456
10.37037037,329.3959067
11.11111111,329.7318154
11.85185185,327.9536576
12.59259259,324.8440501
13.33333333,323.2079329
14.07407407,322.8092821
14.81481481,318.0573692
15.55555556,313.3896589
16.2962963,306.1523632
17.03703704,298.9749682
17.77777778,285.4154581
18.51851852,275.6997735
19.25925926,265.3393191
20,258.8786978
20.74074074,251.9936349
21.48148148,250.1432547
22.22222222,246.6882991
22.96296296,242.5989556
23.7037037,240.8574759
24.44444444,236.4289452
25.18518519,236.7948794
25.92592593,235.4224212
26.66666667,233.981825
27.40740741,229.8005471
28.14814815,226.161125
28.88888889,224.3618209
29.62962963,220.1740544
30.37037037,217.2878623
31.11111111,211.5482358
31.85185185,200.9061249
32.59259259,188.284188
33.33333333,171.0336573
34.07407407,158.1047308
34.81481481,145.4833608
35.55555556,131.0839423
36.2962963,116.3622687
37.03703704,130.8927585
37.77777778,147.8819047
38.51851852,151.9998872
39.25925926,152.3196493
0,322.7168696
0.8,320.4942988
1.6,317.9782756
2.4,309.6914803
3.2,300.5738471
4,288.6973093
4.8,274.3962592
5.6,269.222227
6.4,261.3104774
7.2,253.0029183
8,241.2265247
8.8,224.4487387
9.6,214.656761
10.4,207.3305908
11.2,193.7781841
12,179.0303303
12.8,167.7671298
13.6,160.7731254
14.4,160.156414
15.2,151.584308
16,151.7571664
16.8,140.300453
17.6,143.9642211
18.4,138.6002823
19.2,138.3402433
20,139.5686119
20.8,139.6314496
21.6,137.3689631
22.4,137.7540492
23.2,140.9467255
24,139.484983
24.8,143.3596401
25.6,140.8068432
26.4,139.8150997
27.2,144.8703413
28,152.1636173
28.8,155.5919898
29.6,165.4244296
30.4,170.5878887
31.2,187.0297386
32,203.9733342
32.8,221.6540166
33.6,229.1196865
34.4,252.6828966
35.2,270.7248276
36,280.3552851
36.8,290.2354952
37.6,304.0815864
38.4,314.9249352
39.2,311.1079659
0,304.0335292
0.930232558,295.4491152
1.860465116,285.9329815
2.790697674,276.2704905
3.720930233,275.4857017
4.651162791,269.1689379
5.581395349,261.3315417
6.511627907,255.8423645
7.441860465,241.1652716
8.372093023,229.8969347
9.302325581,217.0932534
10.23255814,211.4755594
11.1627907,202.6321583
12.09302326,190.1214374
13.02325581,174.3978775
13.95348837,162.644488
14.88372093,157.9830204
15.81395349,155.9420506
16.74418605,150.7050441
17.6744186,141.262772
18.60465116,138.7837412
19.53488372,137.1820345
20.46511628,137.5484058
21.39534884,133.5567613
