,Frames,Angles
3753,22.06896552,142.4044791
3754,22.75862069,148.6560966
3755,23.44827586,149.7468778
3756,24.13793103,153.0734532
3757,24.82758621,165.0310927
3758,25.51724138,178.8026938
3759,26.20689655,195.2170044
3760,26.89655172,201.1088349
3761,27.5862069,214.7028784
3762,28.27586207,231.3595241
3763,28.96551724,246.6050255
3764,29.65517241,259.3146961
3765,30.34482759,276.3990483
3766,31.03448276,289.4770574
3767,31.72413793,307.3529738
3768,32.4137931,319.6458936
3769,33.10344828,327.1197052
3770,33.79310345,331.5219124
3771,34.48275862,333.276588
3772,35.17241379,333.1939564
3773,35.86206897,332.4904332
3774,36.55172414,331.3077313
3775,37.24137931,330.8762956
3776,37.93103448,328.982653
3777,38.62068966,327.3920658
3778,39.31034483,326.7033779
3779,0,319.1502951
3780,0.769230769,311.1990943
3781,1.538461538,292.6472624
3782,2.307692308,279.202677
3783,3.076923077,269.3342011
3784,3.846153846,254.9863233
3785,4.615384615,245.2451075
3786,5.384615385,231.2948286
3787,6.153846154,213.9171334
3788,6.923076923,203.7856133
3789,7.692307692,192.7975875
3790,8.461538462,179.9970207
3791,9.230769231,173.6209025
3792,10,167.8211703
3793,10.76923077,154.1532241
3794,11.53846154,144.8810784
3795,12.30769231,143.8313056
3796,13.07692308,138.2650566
3797,13.84615385,144.6579771
3798,14.61538462,141.8406606
3799,15.38461538,140.5209588
3800,16.15384615,135.2916567
3801,16.92307692,135.9783912
3802,17.69230769,136.204853
3803,18.46153846,138.1832036
3804,19.23076923,136.4349757
3805,20,138.5481543
3806,20.76923077,136.5192329
3807,21.53846154,140.7091988
3808,22.30769231,144.0822194
3809,23.07692308,139.5803598
3810,23.84615385,146.4124887
3811,24.61538462,148.3808673
3812,25.38461538,147.8948584
3813,26.15384615,153.1983363
3814,26.92307692,162.1660195
3815,27.69230769,175.5730252
3816,28.46153846,190.0729704
3817,29.23076923,195.5493068
3818,30,200.0427789
3819,30.76923077,213.2309726
3820,31.53846154,226.3473674
3821,32.30769231,241.671252
3822,33.07692308,257.6376115
3823,33.84615385,267.0094506
3824,34.61538462,275.1804332
3825,35.38461538,290.0143474
3826,36.15384615,303.3577366
3827,36.92307692,312.1872178
3828,37.69230769,321.2417264
3829,38.46153846,325.7747044
3830,39.23076923,328.8018988
3831,0,326.5286753
3832,0.740740741,325.3181745
3833,1.481481481,322.5004756
3834,2.222222222,320.2869069
3835,2.962962963,318.1350831
3836,3.703703704,312.3152702
3837,4.444444444,298.2139621
3838,5.185185185,288.9696426
3839,5.925925926,280.2702219
3840,6.666666667,269.5412788
3841,7.407407407,258.073159
3842,8.148148148,243.2013783
3843,8.888888889,230.8653463
3844,9.62962963,213.6172881
3845,10.37037037,201.2796989
3846,11.11111111,184.0451918
3847,11.85185185,177.0106161
3848,12.59259259,167.4713826
3849,13.33333333,154.678329
3850,14.07407407,145.7687844
3851,14.81481481,148.0863222
3852,15.55555556,142.4274832
3853,16.2962963,142.5687861
3854,17.03703704,135.7075333
3855,17.77777778,137.6165711
3856,18.51851852,134.9539722
3857,19.25925926,137.2587512
3858,20,137.5906437
3859,20.74074074,137.8707088
3860,21.48148148,139.3970375
3861,22.22222222,138.6298707
3862,22.96296296,138.5700109
3863,23.7037037,136.5738745
3864,24.44444444,140.6128112
3865,25.18518519,149.141122
3866,25.92592593,161.5419861
3867,26.66666667,166.6024733
3868,27.40740741,165.0656534
3869,28.14814815,179.7881262
3870,28.88888889,183.6791483
3871,29.62962963,186.6037807
3872,30.37037037,201.6118646
3873,31.11111111,214.4659801
3874,31.85185185,232.6619866
3875,32.59259259,239.47133
3876,33.33333333,251.0908478
3877,34.07407407,263.5991645
3878,34.81481481,281.1438578
3879,35.55555556,291.3847702
3880,36.2962963,302.0199211
3881,37.03703704,309.6904831
3882,37.77777778,319.7268997
3883,38.51851852,326.9879645
3884,39.25925926,326.7260541
3885,0,321.7083376
3886,0.606060606,316.5935094
3887,1.212121212,311.6736285
3888,1.818181818,305.3365654
3889,2.424242424,300.6189674
3890,3.03030303,294.7101161
3891,3.636363636,279.78353
3892,4.242424242,267.3701256
3893,4.848484848,250.6720753
3894,5.454545455,246.9507696
3895,6.060606061,237.3194652
3896,6.666666667,229.6083183
3897,7.272727273,217.5971574
3898,7.878787879,210.3859803
3899,8.484848485,204.1714644
3900,9.090909091,192.4874149
3901,9.696969697,187.0836971
3902,10.3030303,177.4987834
3903,10.90909091,168.6390171
3904,11.51515152,161.3002248
3905,12.12121212,160.4339655
3906,12.72727273,160.8114291
3907,13.33333333,157.1262962
3908,13.93939394,159.9789383
3909,14.54545455,161.3906565
3910,15.15151515,162.839968
3911,15.75757576,166.2168408
3912,16.36363636,166.9848819
3913,16.96969697,171.3238279
3914,17.57575758,169.5720483
3915,18.18181818,165.3074421
3916,18.78787879,166.2920822
3917,19.39393939,169.9544843
3918,20,166.9183832
3919,20.60606061,168.8687027
3920,21.21212121,171.5075053
3921,21.81818182,166.0423431
3922,22.42424242,164.9573539
3923,23.03030303,163.9818663
3924,23.63636364,163.085445
3925,24.24242424,162.5651485
3926,24.84848485,93.14767834
3927,25.45454545,160.3822473
3928,26.06060606,164.5337729
3929,26.66666667,171.2000375
3930,27.27272727,181.4436274
3931,27.87878788,187.320814
3932,28.48484848,197.2829181
3933,29.09090909,208.6866565
3934,29.6969697,220.4744156
3935,30.3030303,227.8214861
3936,30.90909091,234.1570057
3937,31.51515152,245.0321968
3938,32.12121212,252.2690828
3939,32.72727273,264.7408989
3940,33.33333333,284.3045551
3941,33.93939394,295.0827166
3942,34.54545455,307.7201238
3943,35.15151515,317.9986569
3944,35.75757576,328.0948923
3945,36.36363636,335.3154678
3946,36.96969697,336.3556236
3947,37.57575758,338.7343326
3948,38.18181818,340.5530754
3949,38.78787879,338.8615927
3950,39.39393939,340.1362153
3951,0,324.2052362
3952,0.714285714,323.7173148
3953,1.428571429,321.7200445
3954,2.142857143,314.0511354
3955,2.857142857,306.3297705
3956,3.571428571,297.0333093
3957,4.285714286,284.8415992
3958,5,275.1543556
3959,5.714285714,261.6766302
3960,6.428571429,254.2619134
3961,7.142857143,245.4306974
3962,7.857142857,229.9771758
3963,8.571428571,214.6042778
3964,9.285714286,202.2589568
3965,10,196.077499
3966,10.71428571,181.609601
3967,11.42857143,173.5701678
3968,12.14285714,163.137491
3969,12.85714286,164.3275832
3970,13.57142857,86.35799902
3971,14.28571429,157.3987661
3972,15,155.8858245
3973,15.71428571,149.4111057
3974,16.42857143,141.594446
3975,17.14285714,139.6327337
3976,17.85714286,144.6601081
3977,18.57142857,143.6807683
3978,19.28571429,147.7958753
3979,20,147.4513059
3980,20.71428571,140.3605313
3981,21.42857143,142.0255675
3982,22.14285714,140.4281502
3983,22.85714286,148.4964887
3984,23.57142857,159.9415089
3985,24.28571429,153.5612379
3986,25,161.4948305
3987,25.71428571,163.2568554
3988,26.42857143,172.3212814
3989,27.14285714,186.4775861
3990,27.85714286,190.213563
3991,28.57142857,195.8114221
3992,29.28571429,213.0131443
3993,30,223.2667882
3994,30.71428571,238.9101343
3995,31.42857143,255.0272498
3996,32.14285714,265.8756939
3997,32.85714286,283.6849477
3998,33.57142857,296.6534278
3999,34.28571429,308.4673055
4000,35,317.0921542
4001,35.71428571,322.0794491
4002,36.42857143,326.1531651
4003,37.14285714,326.7875668
4004,37.85714286,324.2574051
4005,38.57142857,317.9000563
4006,39.28571429,316.2064563
4007,0,307.6976935
4008,0.8,302.5569789
4009,1.6,298.1540887
4010,2.4,290.1593113
4011,3.2,282.3499326
4012,4,269.0266104
4013,4.8,255.0075515
4014,5.6,246.9334756
4015,6.4,234.6519485
4016,7.2,220.1801164
4017,8,202.7741716
4018,8.8,196.7668016
4019,9.6,181.43371
4020,10.4,173.9767007
4021,11.2,159.3454519
4022,12,144.6106575
4023,12.8,142.649355
4024,13.6,136.9009312
4025,14.4,136.1361959
4026,15.2,135.8479073
4027,16,136.153408
4028,16.8,141.4047853
4029,17.6,142.5305371
4030,18.4,141.9479219
4031,19.2,142.8012311
4032,20,141.0940117
4033,20.8,146.7939138
4034,21.6,153.6946452
4035,22.4,153.4811062
4036,23.2,157.5030494
4037,24,170.6232417
4038,24.8,184.0312309
4039,25.6,190.7581476
4040,26.4,198.9701387
4041,27.2,209.0481648
4042,28,228.4850527
4043,28.8,241.5981963
4044,29.6,256.2028619
4045,30.4,261.9802184
4046,31.2,274.858704
4047,32,291.4471845
4048,32.8,303.0847886
4049,33.6,314.4612063
4050,34.4,315.5176454
4051,35.2,320.5087651
4052,36,323.9670265
4053,36.8,321.217807
4054,37.6,313.5297871
4055,38.4,311.0342136
4056,39.2,306.2837487
4057,0,297.8526178
4058,0.833333333,293.9397937
4059,1.666666667,285.8003392
4060,2.5,272.9332737
4061,3.333333333,267.7564001
4062,4.166666667,258.7185845
4063,5,246.6501047
4064,5.833333333,241.3289775
4065,6.666666667,229.6953076
4066,7.5,219.7546502
4067,8.333333333,203.9995622
4068,9.166666667,198.2965728
4069,10,190.1055914
4070,10.83333333,178.3608079
4071,11.66666667,166.0533807
4072,12.5,161.7978723
4073,13.33333333,155.7294405
4074,14.16666667,157.5814326
4075,15,150.6339555
4076,15.83333333,147.516903
4077,16.66666667,138.507419
4078,17.5,136.9298093
4079,18.33333333,139.7168543
4080,19.16666667,139.9896247
4081,20,141.0402171
4082,20.83333333,138.3008468
4083,21.66666667,141.2637009
4084,22.5,140.4271667
4085,23.33333333,141.7082369
4086,24.16666667,143.6858226
4087,25,149.3580215
4088,25.83333333,158.1626271
4089,26.66666667,161.2452281
4090,27.5,175.0146162
4091,28.33333333,187.4613519
4092,29.16666667,199.3649783
4093,30,209.1591964
4094,30.83333333,219.5885674
4095,31.66666667,236.4238635
4096,32.5,252.9298353
4097,33.33333333,264.1791568
4098,34.16666667,269.8559183
4099,35,277.0437635
4100,35.83333333,287.2457712
4101,36.66666667,299.0127801
4102,37.5,304.4404446
4103,38.33333333,306.4502687
4104,39.16666667,305.6541965
4105,0,307.275861
4106,0.740740741,302.724865
4107,1.481481481,303.1363019
4108,2.222222222,291.4574024
4109,2.962962963,288.1819169
4110,3.703703704,286.6671858
4111,4.444444444,281.7894882
4112,5.185185185,277.4062007
4113,5.925925926,271.3361432
4114,6.666666667,265.0943749
4115,7.407407407,260.3785937
4116,8.148148148,248.8753257
4117,8.888888889,236.7346371
4118,9.62962963,221.829689
4119,10.37037037,205.1160249
4120,11.11111111,194.8692385
4121,11.85185185,185.4881649
4122,12.59259259,173.6093731
4123,13.33333333,163.4267905
4124,14.07407407,153.6732804
4125,14.81481481,146.6180774
4126,15.55555556,146.3512083
4127,16.2962963,142.7741289
4128,17.03703704,140.9197872
4129,17.77777778,139.134649
4130,18.51851852,141.6484045
4131,19.25925926,143.3893104
4132,20,141.3746505
4133,20.74074074,143.2690718
4134,21.48148148,141.5832445
4135,22.22222222,140.0397856
4136,22.96296296,140.2442542
4137,23.7037037,144.322123
4138,24.44444444,148.5718667
4139,25.18518519,156.2354756
4140,25.92592593,161.7379033
4141,26.66666667,170.0605434
4142,27.40740741,187.1515619
4143,28.14814815,202.1324617
4144,28.88888889,207.9706068
4145,29.62962963,217.9835822
4146,30.37037037,237.2677744
4147,31.11111111,250.2046171
4148,31.85185185,264.6825691
4149,32.59259259,274.1624755
4150,33.33333333,289.90001
4151,34.07407407,314.6683386
4152,34.81481481,323.4891728
4153,35.55555556,327.4626353
4154,36.2962963,336.0937268
4155,37.03703704,336.0037049
4156,37.77777778,326.5306014
4157,38.51851852,326.8295451
4158,39.25925926,324.1785165
4159,0,319.1960301
4160,0.833333333,313.4408854
4161,1.666666667,295.0480329
4162,2.5,279.2118704
4163,3.333333333,269.110731
4164,4.166666667,259.6381739
4165,5,243.7402529
4166,5.833333333,225.7608454
4167,6.666666667,212.80955
4168,7.5,199.6338419
4169,8.333333333,188.326409
4170,9.166666667,175.3575464
4171,10,166.6058884
4172,10.83333333,156.942045
4173,11.66666667,149.745703
4174,12.5,147.8138796
4175,13.33333333,146.9438501
4176,14.16666667,144.648005
4177,15,142.6932322
4178,15.83333333,136.909346
4179,16.66666667,139.8462454
4180,17.5,141.8471083
4181,18.33333333,140.7663265
4182,19.16666667,141.0523749
4183,20,141.5592842
4184,20.83333333,138.6048449
4185,21.66666667,143.4401543
4186,22.5,151.1521209
4187,23.33333333,150.9171351
4188,24.16666667,157.0411374
4189,25,163.7484378
4190,25.83333333,180.0750214
4191,26.66666667,188.2500475
4192,27.5,202.0165397
4193,28.33333333,214.1916251
4194,29.16666667,226.1695366
4195,30,237.5577842
4196,30.83333333,256.8715648
4197,31.66666667,263.4223309
4198,32.5,279.3027939
4199,33.33333333,292.6489426
4200,34.16666667,313.8828259
4201,35,322.443744
4202,35.83333333,336.4304825
4203,36.66666667,338.053513
4204,37.5,338.0590181
4205,38.33333333,333.5762284
4206,39.16666667,336.8360591
4207,0,334.117316
4208,0.769230769,331.9748359
4209,1.538461538,323.7762456
4210,2.307692308,318.8610913
4211,3.076923077,307.3399145
4212,3.846153846,297.5594115
4213,4.615384615,282.7257705
4214,5.384615385,269.7537113
4215,6.153846154,260.7994973
4216,6.923076923,250.5827091
4217,7.692307692,234.4692546
4218,8.461538462,221.9343275
4219,9.230769231,206.5869744
4220,10,196.3434938
4221,10.76923077,181.0564103
4222,11.53846154,165.9718829
4223,12.30769231,161.6362974
4224,13.07692308,151.7440251
4225,13.84615385,144.8964326
4226,14.61538462,141.0891759
4227,15.38461538,146.9285778
4228,16.15384615,139.4931246
4229,16.92307692,137.2745699
4230,17.69230769,136.9562831
4231,18.46153846,133.8278106
4232,19.23076923,133.357675
4233,20,134.5029338
4234,20.76923077,140.6601854
4235,21.53846154,138.3870711
4236,22.30769231,142.1435659
4237,23.07692308,145.7888925
4238,23.84615385,145.2622303
4239,24.61538462,156.3675168
4240,25.38461538,163.9547914
4241,26.15384615,182.8039279
4242,26.92307692,196.1141088
4243,27.69230769,211.4942468
4244,28.46153846,225.5020632
4245,29.23076923,243.8626772
4246,30,257.2528532
4247,30.76923077,276.9741502
4248,31.53846154,289.068694
4249,32.30769231,307.9573226
4250,33.07692308,324.5022674
4251,33.84615385,329.9672384
4252,34.61538462,339.7845835
4253,35.38461538,335.4891185
4254,36.15384615,334.9110386
4255,36.92307692,335.3435125
4256,37.69230769,328.1797232
4257,38.46153846,322.7437533
4258,39.23076923,315.500925
4259,0,311.8270756
4260,0.909090909,301.2503364
4261,1.818181818,285.9386642
4262,2.727272727,277.8267627
4263,3.636363636,260.1864468
4264,4.545454545,246.6085498
4265,5.454545455,233.5868215
4266,6.363636364,220.8203783
4267,7.272727273,204.231734
4268,8.181818182,195.0654835
4269,9.090909091,182.4657789
4270,10,160.9590158
4271,10.90909091,154.0640765
4272,11.81818182,143.9402335
4273,12.72727273,142.5641689
4274,13.63636364,139.962304
4275,14.54545455,136.1378352
4276,15.45454545,137.2050113
4277,16.36363636,137.3747005
4278,17.27272727,139.9724673
4279,18.18181818,141.4006872
4280,19.09090909,142.6570049
4281,20,142.7884723
4282,20.90909091,139.9033731
4283,21.81818182,137.9980235
4284,22.72727273,142.2694053
4285,23.63636364,144.4107789
4286,24.54545455,148.3543662
4287,25.45454545,159.2886248
4288,26.36363636,170.0473748
4289,27.27272727,185.8477061
4290,28.18181818,203.2491156
4291,29.09090909,215.0414919
4292,30,231.3538414
4293,30.90909091,240.5501447
4294,31.81818182,253.8490694
4295,32.72727273,272.1640578
4296,33.63636364,289.2627807
4297,34.54545455,300.4198674
4298,35.45454545,313.964392
4299,36.36363636,328.7305917
4300,37.27272727,328.0999466
4301,38.18181818,328.9065647
4302,39.09090909,328.2893068
4303,0,326.9063438
4304,0.869565217,321.0101693
4305,1.739130435,314.808781
4306,2.608695652,304.5555469
4307,3.47826087,297.0503165
4308,4.347826087,285.8933391
4309,5.217391304,270.4878747
4310,6.086956522,261.2039538
4311,6.956521739,248.4284401
4312,7.826086957,231.8315722
4313,8.695652174,216.0708833
4314,9.565217391,206.032527
4315,10.43478261,194.1539538
4316,11.30434783,176.9600727
4317,12.17391304,166.7258265
4318,13.04347826,153.1301164
4319,13.91304348,146.2124735
4320,14.7826087,147.2350894
4321,15.65217391,149.0341612
4322,16.52173913,140.2999885
4323,17.39130435,133.115012
4324,18.26086957,131.3136726
4325,19.13043478,130.8846547
4326,20,129.4084596
4327,20.86956522,131.2713527
4328,21.73913043,130.8950366
4329,22.60869565,133.1473871
4330,23.47826087,135.7103473
4331,24.34782609,148.9298506
4332,25.2173913,144.7837345
4333,26.08695652,147.6041382
4334,26.95652174,155.7758312
4335,27.82608696,173.2983263
4336,28.69565217,187.3413318
4337,29.56521739,202.0597884
4338,30.43478261,217.6297511
4339,31.30434783,229.9499097
4340,32.17391304,241.9470823
4341,33.04347826,259.9158894
4342,33.91304348,269.8598252
4343,34.7826087,285.7730731
4344,35.65217391,304.903586
4345,36.52173913,313.3435415
4346,37.39130435,322.7573317
4347,38.26086957,326.4560157
4348,39.13043478,324.5118434
4349,0,320.0309934
4350,0.869565217,318.1113141
4351,1.739130435,308.0689826
4352,2.608695652,302.6228629
4353,3.47826087,293.3487911
4354,4.347826087,281.3555663
4355,5.217391304,270.0435299
4356,6.086956522,255.6510646
4357,6.956521739,244.2806301
4358,7.826086957,232.1933263
4359,8.695652174,213.6675583
4360,9.565217391,202.0828745
4361,10.43478261,186.795627
4362,11.30434783,177.3215809
4363,12.17391304,163.6279532
4364,13.04347826,148.6816962
4365,13.91304348,145.8338078
4366,14.7826087,141.5582187
4367,15.65217391,137.506769
4368,16.52173913,134.6787702
4369,17.39130435,129.4045254
4370,18.26086957,130.7476685
4371,19.13043478,130.6842297
4372,20,131.5485218
4373,20.86956522,133.6391881
4374,21.73913043,137.2436428
4375,22.60869565,140.1255728
4376,23.47826087,145.8565933
4377,24.34782609,146.5419618
4378,25.2173913,151.4753255
4379,26.08695652,157.6447075
4380,26.95652174,174.3789988
4381,27.82608696,188.0069201
4382,28.69565217,202.0189712
4383,29.56521739,216.2097001
4384,30.43478261,223.5655133
4385,31.30434783,237.2816806
4386,32.17391304,247.5945286
4387,33.04347826,256.3708299
4388,33.91304348,269.2756391
4389,34.7826087,286.9066386
4390,35.65217391,295.9352744
4391,36.52173913,313.5718474
4392,37.39130435,326.2354689
4393,38.26086957,332.1115626
4394,39.13043478,333.6372903
4395,0,332.9462254
4396,0.833333333,324.7678935
4397,1.666666667,314.3946666
4398,2.5,306.1733455
4399,3.333333333,294.6860328
4400,4.166666667,284.0668918
4401,5,278.6063195
4402,5.833333333,263.3946003
4403,6.666666667,256.7757509
4404,7.5,242.059398
4405,8.333333333,231.2412253
4406,9.166666667,219.8485517
4407,10,206.233881
4408,10.83333333,195.7832271
4409,11.66666667,184.9881677
4410,12.5,173.9907162
4411,13.33333333,161.8754633
4412,14.16666667,151.8609853
4413,15,147.7149512
4414,15.83333333,147.1799288
4415,16.66666667,145.6644738
4416,17.5,136.1436545
4417,18.33333333,131.4809302
4418,19.16666667,133.041847
4419,20,132.2978209
4420,20.83333333,132.1071493
4421,21.66666667,136.0934663
4422,22.5,137.864589
4423,23.33333333,142.9749092
4424,24.16666667,148.3337936
4425,25,144.0295724
4426,25.83333333,150.9539088
4427,26.66666667,155.6381892
4428,27.5,167.5996536
4429,28.33333333,179.6243382
4430,29.16666667,191.5798467
4431,30,207.5034765
4432,30.83333333,223.3320574
4433,31.66666667,235.5791057
4434,32.5,254.7651891
4435,33.33333333,268.0653022
4436,34.16666667,288.6259612
4437,35,297.0047864
4438,35.83333333,309.0862299
4439,36.66666667,320.8449197
4440,37.5,326.6537497
4441,38.33333333,328.0596485
4442,39.16666667,323.2793904
4443,0,327.243277
4444,0.606060606,324.1560998
4445,1.212121212,318.2450902
4446,1.818181818,315.303437
4447,2.424242424,306.4928071
4448,3.03030303,297.4197477
4449,3.636363636,294.1325416
4450,4.242424242,286.9461444
4451,4.848484848,280.3775788
4452,5.454545455,276.1220704
4453,6.060606061,261.301844
4454,6.666666667,255.1228178
4455,7.272727273,245.9828499
4456,7.878787879,236.2460327
4457,8.484848485,229.4377821
4458,9.090909091,220.202656
4459,9.696969697,213.0321595
4460,10.3030303,208.4189131
4461,10.90909091,202.6781938
4462,11.51515152,195.6831512
4463,12.12121212,184.1970679
4464,12.72727273,177.0867317
4465,13.33333333,170.8417531
4466,13.93939394,168.0810453
4467,14.54545455,166.130917
4468,15.15151515,167.8154056
4469,15.75757576,155.9324611
4470,16.36363636,154.1016972
4471,16.96969697,154.448097
4472,17.57575758,156.4166668
4473,18.18181818,149.7513038
4474,18.78787879,152.0251011
4475,19.39393939,154.1197562
4476,20,155.8268663
4477,20.60606061,154.8171458
4478,21.21212121,156.506115
4479,21.81818182,156.0030852
4480,22.42424242,157.2883629
4481,23.03030303,157.6945133
4482,23.63636364,158.5782305
4483,24.24242424,158.5523304
4484,24.84848485,161.0055158
4485,25.45454545,156.3088591
4486,26.06060606,152.190419
4487,26.66666667,153.2297825
4488,27.27272727,156.1372848
4489,27.87878788,163.9791616
4490,28.48484848,170.5548306
4491,29.09090909,177.1560718
4492,29.6969697,181.9837861
4493,30.3030303,192.4675527
4494,30.90909091,207.9648968
4495,31.51515152,219.1670081
4496,32.12121212,227.4407168
4497,32.72727273,237.6050764
4498,33.33333333,247.5390675
4499,33.93939394,262.8020541
4500,34.54545455,284.1211645
4501,35.15151515,298.3140381
4502,35.75757576,312.3172509
4503,36.36363636,322.1264681
4504,36.96969697,330.8641925
4505,37.57575758,334.9474981
4506,38.18181818,328.0539658
4507,38.78787879,327.8759437
4508,39.39393939,330.4317322
4509,0,316.7852192
4510,0.869565217,308.653756
4511,1.739130435,306.0466455
4512,2.608695652,300.7679338
4513,3.47826087,290.733457
4514,4.347826087,282.3491539
4515,5.217391304,272.4344377
4516,6.086956522,263.6483965
4517,6.956521739,255.8686198
4518,7.826086957,239.3413925
4519,8.695652174,222.4426849
4520,9.565217391,209.5546097
4521,10.43478261,193.0561238
4522,11.30434783,184.0770478
4523,12.17391304,168.7457593
4524,13.04347826,153.5888592
4525,13.91304348,153.6102787
4526,14.7826087,147.5297165
4527,15.65217391,145.7201808
4528,16.52173913,136.5997199
4529,17.39130435,135.3723349
4530,18.26086957,133.9247719
4531,19.13043478,131.6477235
4532,20,133.3339059
4533,20.86956522,137.2544072
4534,21.73913043,135.3493855
4535,22.60869565,142.2765906
4536,23.47826087,145.7093344
4537,24.34782609,155.1235754
4538,25.2173913,155.8312923
4539,26.08695652,172.3240681
4540,26.95652174,186.0968987
4541,27.82608696,199.5563602
4542,28.69565217,212.5409869
4543,29.56521739,226.3550172
4544,30.43478261,243.8830311
4545,31.30434783,255.4323073
4546,32.17391304,272.4034696
4547,33.04347826,287.7842223
4548,33.91304348,306.8689866
4549,34.7826087,320.8759697
4550,35.65217391,331.4873926
4551,36.52173913,331.7939861
4552,37.39130435,332.8471467
4553,38.26086957,329.9413656
4554,39.13043478,328.112965
4555,0,318.3836884
4556,0.8,312.4276268
4557,1.6,310.5941581
4558,2.4,302.0927173
4559,3.2,293.1580239
4560,4,282.9472326
4561,4.8,278.2581575
4562,5.6,263.9612055
4563,6.4,257.4954889
4564,7.2,242.157097
4565,8,229.6785053
4566,8.8,214.9853204
4567,9.6,197.1013443
4568,10.4,188.4901423
4569,11.2,178.1745076
4570,12,163.2782202
4571,12.8,151.6639207
4572,13.6,151.6264912
4573,14.4,150.4671076
4574,15.2,141.728427
4575,16,136.723319
4576,16.8,139.7761403
4577,17.6,138.2578166
4578,18.4,137.4320741
4579,19.2,140.1380038
4580,20,140.052681
4581,20.8,141.4621862
4582,21.6,141.628515
4583,22.4,142.9070717
4584,23.2,150.111364
4585,24,151.2596554
4586,24.8,158.4973883
4587,25.6,168.6622125
4588,26.4,184.0792335
4589,27.2,198.0467245
4590,28,208.4295955
4591,28.8,222.836295
4592,29.6,236.2163077
4593,30.4,251.5831679
4594,31.2,268.8900476
4595,32,290.3513626
4596,32.8,298.8271629
4597,33.6,310.4213953
4598,34.4,323.7157575
4599,35.2,328.0190226
4600,36,327.1116183
4601,36.8,327.2174862
4602,37.6,325.909341
4603,38.4,325.2357614
4604,39.2,323.8950636
4605,0,325.1323934
4606,0.8,316.3972781
4607,1.6,308.4586995
4608,2.4,299.1879471
4609,3.2,291.7490925
4610,4,278.4887993
4611,4.8,268.6946632
4612,5.6,256.7322835
4613,6.4,241.9292419
4614,7.2,224.348936
4615,8,209.154142
4616,8.8,191.1320868
4617,9.6,180.653757
4618,10.4,171.9143661
4619,11.2,154.6610623
4620,12,150.2790042
4621,12.8,141.4877311
4622,13.6,139.1531178
4623,14.4,141.0863346
4624,15.2,137.17433
4625,16,139.0087003
4626,16.8,139.0080446
4627,17.6,139.3697168
4628,18.4,140.3205064
4629,19.2,141.2491663
4630,20,146.8234749
4631,20.8,147.7684452
4632,21.6,145.6874232
4633,22.4,152.6005582
4634,23.2,152.7465057
4635,24,158.0225263
4636,24.8,162.9855056
4637,25.6,175.797875
4638,26.4,189.5344783
4639,27.2,206.0486462
4640,28,217.0468627
4641,28.8,230.8569588
4642,29.6,243.6924689
4643,30.4,260.3532674
4644,31.2,281.0355446
4645,32,286.4094555
4646,32.8,301.2356652
4647,33.6,313.81895
4648,34.4,318.817419
4649,35.2,321.863178
4650,36,327.1481051
4651,36.8,326.9226679
4652,37.6,327.2005883
4653,38.4,325.9029753
4654,39.2,325.230912
4655,0,323.1427593
4656,0.952380952,323.0740885
4657,1.904761905,321.3516105
4658,2.857142857,318.0587216
4659,3.80952381,309.6896362
4660,4.761904762,299.724158
4661,5.714285714,287.5784697
4662,6.666666667,276.74859
4663,7.619047619,266.842712
4664,8.571428571,256.2301007
4665,9.523809524,239.6052564
4666,10.47619048,228.6830462
4667,11.42857143,217.5069716
4668,12.38095238,200.7706312
4669,13.33333333,189.7587544
4670,14.28571429,171.5390062
4671,15.23809524,155.0806272
4672,16.19047619,148.2275432
4673,17.14285714,147.6172248
4674,18.0952381,140.5354935
4675,19.04761905,133.9732663
4676,20,130.4660188
4677,20.95238095,134.7568802
4678,21.9047619,135.5452753
4679,22.85714286,132.6866499
4680,23.80952381,137.7034785
4681,24.76190476,138.2226275
4682,25.71428571,147.7011269
4683,26.66666667,150.4025213
4684,27.61904762,154.2577533
4685,28.57142857,163.802287
4686,29.52380952,181.0865178
4687,30.47619048,201.5644358
4688,31.42857143,216.5027425
4689,32.38095238,229.4723702
4690,33.33333333,249.9982361
4691,34.28571429,272.9185751
4692,35.23809524,288.4693449
4693,36.19047619,305.3470429
4694,37.14285714,314.8518385
4695,38.0952381,323.0083275
4696,39.04761905,327.9938601
4697,0,320.713944
4698,0.769230769,316.4964798
4699,1.538461538,312.6814366
4700,2.307692308,308.377871
4701,3.076923077,301.7072761
4702,3.846153846,291.1223407
4703,4.615384615,285.6211834
4704,5.384615385,283.9590568
4705,6.153846154,277.4218008
4706,6.923076923,267.7320573
4707,7.692307692,250.5441322
4708,8.461538462,240.481515
4709,9.230769231,230.2224889
4710,10,213.575706
4711,10.76923077,203.9068902
4712,11.53846154,183.114401
4713,12.30769231,168.5653877
4714,13.07692308,159.1701073
4715,13.84615385,152.4154874
4716,14.61538462,151.2082924
4717,15.38461538,151.027511
4718,16.15384615,136.8182859
4719,16.92307692,145.8003126
4720,17.69230769,141.8650581
4721,18.46153846,141.1695536
4722,19.23076923,142.5815449
4723,20,143.5273622
4724,20.76923077,139.1192674
4725,21.53846154,145.6060893
4726,22.30769231,146.0982727
4727,23.07692308,150.6004602
4728,23.84615385,157.6237525
4729,24.61538462,161.7913154
4730,25.38461538,174.7756689
4731,26.15384615,192.4871144
4732,26.92307692,212.7209214
4733,27.69230769,224.4204071
4734,28.46153846,236.723217
4735,29.23076923,255.9797879
